"","LibID","Library","Year","Month","Checkouts_Workflows","Checkouts_Self.Check","Checkouts_Unknown","Checkouts","Checkins","Renewals_Enterprise","Renewals_Workflows","Renewals_Self.Check","Renewals_SVA","Renewals_BookMyne","Renewals_Unknown","Renewals","Holds_Enterprise","Holds_Workflows","Holds_BookMyne","Holds_webcat","Holds","ILL_ALA_INST","ILL_ALA_OUTST","ILL_GROUPLOAN","ILL_ILLINETILL","ILL_NONSWANILL","ILL_OCLC_INST","ILL_OCLC_OUTST","ILL_RB_HOLDS","ILL_SHARE_ILL","ILL_SWAN","ILL_Loans","Patrons_Added","Checkouts_Mobile.Circ","Checkouts_Staff","Checkouts_Web.Services.Staff","Holds_Self.Check","Holds_TOTAL","ILL_ILCSO_ILL","ILL_TOTAL","ILL_UNKNOWN","Renewals_Auto.Renewal","Renewals_Mobile.Circ","Renewals_Staff"
"114","BKS","Berkeley Public Library",2016,"November",2357,0,0,2357,2590,165,286,0,0,0,0,451,491,149,0,,640,0,0,0,0,11,13,0,0,0,0,24,19,0,,,0,,,,0,,0,
"115","BKS","Berkeley Public Library",2015,"December",1890,0,0,1890,2041,119,177,0,,0,0,296,453,116,0,,569,0,0,0,0,18,26,0,0,2,0,46,19,,,,0,,0,,,,,
"116","BKS","Berkeley Public Library",2016,"December",2077,0,2,2079,,126,225,0,,0,0,351,457,151,0,,608,0,0,0,0,7,35,0,0,1,0,43,13,0,,,0,,,,0,,0,
"117","BKS","Berkeley Public Library",2016,"January",2069,0,0,2069,1954,129,128,0,,0,0,257,705,174,0,,879,0,0,0,0,2,24,0,0,1,0,27,18,,,,0,,,,,,,
"118","BKS","Berkeley Public Library",2015,"October",2292,0,16,2308,2392,105,183,0,,0,0,288,538,141,0,,679,0,0,0,0,9,41,0,0,3,0,53,36,,0,,0,,,,,,,0
"119","BKS","Berkeley Public Library",2016,"February",2231,0,0,2231,2223,185,121,0,,0,0,306,626,201,0,,827,0,0,0,0,11,26,0,0,1,0,38,33,0,,,0,,,,,,,
"120","BKS","Berkeley Public Library",2017,"February",2078,0,0,2078,2040,152,190,0,0,0,0,342,469,203,0,,672,0,0,0,0,19,27,0,0,0,0,46,20,0,,,,,,,0,,0,
"121","BKS","Berkeley Public Library",2016,"July",2744,0,0,2744,2874,159,273,0,0,0,0,432,604,171,0,,775,,,,,,,,,,,,23,0,,,0,,,,,,0,
"122","BKS","Berkeley Public Library",2015,"September",2182,0,0,2182,2154,101,168,0,,0,0,269,448,196,0,,644,0,0,0,0,6,35,0,0,2,0,43,22,,,0,0,,,,,,,0
"123","BKS","Berkeley Public Library",2016,"September",2333,0,0,2333,,145,195,0,0,0,0,340,,,,,,,,,,,,,,,,,24,0,,,,,,,,,0,
"124","BKS","Berkeley Public Library",2015,"November",2379,0,0,2379,2339,177,108,0,,0,0,285,499,204,0,,703,0,0,0,0,9,20,0,0,0,0,29,26,,,,0,,0,,,,,
"125","BKS","Berkeley Public Library",2016,"October",2384,0,0,2384,,167,260,0,0,0,,427,479,177,0,,656,,,,,,,,,,,,20,0,,,0,,,,,,0,
"126","BKS","Berkeley Public Library",2015,"May",1795,0,0,1795,1843,86,184,0,0,0,0,270,395,161,0,0,556,0,0,0,0,2,12,17,0,0,0,31,24,,,,,,,,,,,
"127","BKS","Berkeley Public Library",2016,"August",2608,0,17,2625,,184,224,0,0,0,0,408,630,200,0,,830,,,,,,,,,,,,29,0,,,0,,,,,,0,
"128","BKS","Berkeley Public Library",2016,"March",2574,0,0,2574,2507,165,184,0,0,0,0,349,579,282,0,,861,0,0,0,0,10,40,0,0,1,0,51,22,0,,,0,,,,,,0,
"129","BKS","Berkeley Public Library",2016,"May",1893,0,0,1893,1988,148,214,0,0,0,0,362,490,157,0,,647,0,0,0,0,3,17,0,0,2,0,22,26,0,,,0,,0,,,,0,
"130","BKS","Berkeley Public Library",2016,"June",2828,0,0,2828,2515,139,241,0,0,0,0,380,554,218,0,,772,0,0,0,0,1,27,0,0,2,0,30,25,0,,,0,,,,0,,0,
"131","BKS","Berkeley Public Library",2016,"April",2356,0,21,2377,2624,154,182,0,0,0,0,336,531,201,0,,732,0,0,0,0,5,18,0,0,3,0,26,17,0,,,0,,,,,,0,
"132","BKS","Berkeley Public Library",2015,"July",2907,0,0,2907,2986,119,258,0,,0,0,377,532,149,0,,681,0,0,0,0,0,28,0,0,4,0,32,32,,0,,,,,,,,,0
"133","BPS","Bedford Park Public Library District",2015,"November",749,0,17,766,772,5,72,0,,0,0,77,14,52,0,,66,0,0,0,0,3,31,0,0,2,0,36,7,,,,0,,0,,,,,
"134","BPS","Bedford Park Public Library District",2016,"April",1163,0,17,1180,1112,7,152,0,0,0,0,159,13,249,0,,262,0,0,0,0,9,27,0,0,7,0,43,3,0,,,0,,,,,,0,
"135","BPS","Bedford Park Public Library District",2015,"June",1189,0,24,1213,1322,1,168,0,,0,0,169,7,259,0,,266,0,0,0,0,4,27,0,0,1,1,33,7,,0,,,,,,0,,,
"136","BPS","Bedford Park Public Library District",2016,"December",930,0,52,982,,1,130,0,,0,6,137,4,73,0,,77,1,0,0,0,11,42,0,0,0,0,54,4,0,,,0,,,,0,,0,
"137","BPS","Bedford Park Public Library District",2016,"January",952,0,16,968,976,2,121,0,,0,0,123,9,81,0,,90,0,0,0,0,5,40,0,0,1,0,46,4,,,,0,,,,,,,
"138","BPS","Bedford Park Public Library District",2015,"December",927,0,23,950,893,24,108,0,,0,0,132,9,75,0,,84,0,0,0,0,5,24,0,0,1,0,30,,,,,0,,0,,,,,
"139","BPS","Bedford Park Public Library District",2017,"January",880,0,8,888,,3,103,0,0,0,,106,2,79,0,,81,,,,,,,,,,,,5,0,,,0,,,,,0,,
"140","BPS","Bedford Park Public Library District",2016,"March",1301,0,21,1322,1138,8,181,0,0,0,0,189,10,326,0,,336,0,0,0,0,11,43,0,0,3,0,57,4,0,,,0,,,,,,0,
"141","BPS","Bedford Park Public Library District",2015,"August",1010,0,20,1030,1074,0,120,0,0,0,0,120,27,103,0,,130,1,0,0,0,2,54,1,0,0,0,58,7,,,0,0,,,,,,,0
"142","BPS","Bedford Park Public Library District",2015,"October",1112,0,25,1137,1131,33,87,0,,0,0,120,16,109,0,,125,0,0,0,0,3,37,0,0,1,0,41,44,,0,,0,,,,,,,0
"143","BPS","Bedford Park Public Library District",2016,"June",942,0,9,951,1202,0,136,0,0,0,0,136,12,82,0,,94,0,0,0,0,5,42,0,0,0,6,53,3,0,,,0,,,,0,,0,
"144","BPS","Bedford Park Public Library District",2015,"July",1258,0,20,1278,1285,0,142,0,,0,0,142,1,148,0,,149,0,0,0,0,5,41,0,0,2,1,49,11,,0,,,,,,,,,0
"145","BPS","Bedford Park Public Library District",2015,"May",1050,0,17,1067,1215,2,108,0,0,0,0,110,39,121,0,0,160,0,0,0,0,3,43,0,0,1,0,47,4,,,,,,,,,,,
"146","BPS","Bedford Park Public Library District",2016,"July",1095,0,19,1114,1086,7,101,0,0,0,0,108,11,82,0,,93,,,,,,,,,,,,14,0,,,0,,,,,,0,
"147","BPS","Bedford Park Public Library District",2016,"February",918,0,10,928,931,2,86,0,,0,0,88,12,119,0,,131,0,0,0,0,6,40,0,0,4,0,50,7,0,,,0,,,,,,,
"148","BPS","Bedford Park Public Library District",2017,"February",813,0,16,829,800,0,136,0,0,0,0,136,3,75,0,,78,0,0,0,0,5,20,0,0,2,2,29,8,0,,,,,,,0,,0,
"149","BPS","Bedford Park Public Library District",2016,"August",1030,0,30,1060,,4,138,0,0,0,0,142,0,81,0,,81,,,,,,,,,,,,5,0,,,0,,,,,,0,
"150","BPS","Bedford Park Public Library District",2016,"October",666,0,96,762,,13,100,0,0,0,,113,0,82,0,,82,,,,,,,,,,,,4,0,,,0,,,,,,0,
"151","BPS","Bedford Park Public Library District",2016,"September",865,0,22,887,,10,106,0,0,0,0,116,,,,,,,,,,,,,,,,,6,0,,,,,,,,,0,
"152","BPS","Bedford Park Public Library District",2015,"September",1039,0,12,1051,1066,17,105,0,,0,0,122,31,124,0,,155,0,0,0,0,3,37,0,0,1,0,41,15,,,0,0,,,,,,,0
"153","BPS","Bedford Park Public Library District",2016,"May",728,0,27,755,775,0,111,0,0,0,0,111,7,58,0,,65,0,0,0,0,4,38,0,0,1,1,44,8,0,,,0,,0,,,,0,
"154","BPS","Bedford Park Public Library District",2016,"November",743,0,15,758,749,6,91,0,0,0,0,97,6,76,0,,82,0,0,0,0,9,23,0,0,2,0,34,,0,,,0,,,,0,,0,
"155","BRS","Broadview Public Library District",2015,"November",2464,0,0,2464,2429,114,452,0,,0,0,566,200,257,0,,457,0,0,0,0,6,0,9,0,2,0,17,26,,,,0,,0,,,,,
"156","BRS","Broadview Public Library District",2017,"January",2143,0,0,2143,,194,338,0,0,0,,532,143,247,0,,390,,,,,,,,,,,,17,0,,,0,,,,,0,,
"157","BRS","Broadview Public Library District",2016,"January",2600,0,0,2600,2493,164,374,0,,2,0,540,225,319,16,,560,0,0,0,0,3,0,0,0,2,0,5,22,,,,0,,,,,,,
"158","BRS","Broadview Public Library District",2016,"July",2221,0,0,2226,2367,163,366,0,0,0,0,530,220,282,1,,503,,,,,,,,,,,,25,5,,,0,,,,,,1,
"159","BRS","Broadview Public Library District",2015,"December",2721,0,0,2721,2768,187,345,0,,0,0,532,250,251,0,,501,0,0,0,0,3,0,0,0,7,0,10,13,,,,0,,0,,,,,
"160","BRS","Broadview Public Library District",2016,"May",1951,0,0,1951,2045,131,422,0,0,0,0,553,168,300,0,,468,0,0,0,0,2,0,14,0,1,0,17,26,0,,,0,,0,,,,0,
"161","BRS","Broadview Public Library District",2016,"March",2519,0,0,2519,2612,233,478,0,0,0,0,711,305,326,21,,652,0,0,0,0,8,0,21,0,3,0,32,31,0,,,0,,,,,,0,
"162","BRS","Broadview Public Library District",2015,"July",2755,0,0,2755,2872,173,483,0,,0,0,656,156,339,1,,496,0,1,0,0,2,0,15,0,1,0,19,39,,0,,,,,,,,,0
"163","BRS","Broadview Public Library District",2016,"April",2206,0,0,2206,2386,236,507,0,0,0,0,743,226,347,0,,573,0,0,0,0,5,0,23,0,3,0,31,21,0,,,0,,,,,,0,
"164","BRS","Broadview Public Library District",2016,"June",2423,0,0,2423,2359,149,377,0,0,0,0,526,253,267,0,,520,0,0,0,0,2,0,0,0,0,0,2,53,0,,,0,,,,0,,0,
"165","BRS","Broadview Public Library District",2015,"June",3069,0,0,3069,2928,161,398,0,,0,0,559,242,416,0,,658,0,0,0,0,7,0,23,0,2,0,32,41,,0,,,,,,0,,,
"166","BRS","Broadview Public Library District",2015,"October",2756,0,0,2756,2883,195,336,0,,0,0,531,189,346,0,,535,0,0,0,0,4,0,18,0,4,0,26,54,,0,,0,,,,,,,0
"167","BRS","Broadview Public Library District",2015,"September",2655,0,0,2655,2718,210,440,0,,1,0,651,243,308,0,,551,0,1,0,0,5,0,21,0,3,0,30,40,,,0,0,,,,,,,0
"168","BRS","Broadview Public Library District",2016,"February",2575,0,0,2575,2680,135,426,0,,2,0,563,197,326,4,,527,0,0,0,0,4,0,11,0,2,0,17,19,0,,,0,,,,,,,
"169","BRS","Broadview Public Library District",2015,"August",2868,0,0,2868,2937,127,410,0,0,0,0,537,237,364,1,,602,0,0,0,0,4,0,19,0,4,0,27,41,,,0,0,,,,,,,0
"170","BRS","Broadview Public Library District",2016,"November",2063,0,0,2063,2126,224,427,0,0,0,0,651,184,213,0,,397,0,0,0,0,5,0,22,0,5,0,32,18,0,,,0,,,,0,,0,
"171","BRS","Broadview Public Library District",2016,"October",2310,0,0,2310,,176,463,0,0,0,,639,176,273,0,,449,,,,,,,,,,,,32,0,,,0,,,,,,0,
"172","BRS","Broadview Public Library District",2017,"February",2127,0,0,2127,2000,136,377,0,0,0,0,513,199,236,0,,435,0,0,0,0,5,0,16,0,4,0,25,26,0,,,,,,,0,,0,
"173","BRS","Broadview Public Library District",2015,"May",2442,0,0,2442,2683,145,496,0,0,0,0,641,165,297,0,0,462,0,1,0,0,5,0,0,0,0,0,6,27,,,,,,,,,,,
"174","BRS","Broadview Public Library District",2016,"September",2223,0,0,2223,,216,444,0,0,0,0,660,,,,,,,,,,,,,,,,,23,0,,,,,,,,,0,
"175","BRS","Broadview Public Library District",2016,"August",2482,0,0,2489,,166,362,0,0,0,0,531,219,274,0,,493,,,,,,,,,,,,42,7,,,0,,,,,,3,
"176","BRS","Broadview Public Library District",2016,"December",1764,0,0,1764,,105,394,0,,0,0,499,122,236,0,,358,0,0,0,0,2,0,12,0,2,0,16,8,0,,,0,,,,0,,0,
"177","BVS","Bridgeview Public Library",2015,"September",4523,0,70,4593,4603,415,455,0,,1,5,876,159,276,13,,448,0,0,0,0,54,43,0,0,2,0,99,62,,,0,0,,,,,,,0
"178","BVS","Bridgeview Public Library",2015,"October",5407,0,0,5407,5171,219,581,0,,0,0,800,223,406,0,,637,0,0,0,0,21,49,0,0,5,0,75,76,,0,,8,,,,,,,0
"179","BVS","Bridgeview Public Library",2016,"June",5378,0,36,5414,5179,321,521,0,0,2,0,844,217,359,11,,587,0,0,0,0,7,59,0,0,6,0,72,52,0,,,0,,,,0,,0,
"180","BVS","Bridgeview Public Library",2015,"June",6176,0,23,6199,5769,255,510,0,,4,0,769,247,327,4,,578,0,0,0,0,11,31,1,0,7,0,50,63,,0,,,,,,0,,,
"181","BVS","Bridgeview Public Library",2015,"August",4995,0,0,4995,4990,257,440,0,0,6,0,703,204,290,40,,534,0,0,0,0,10,61,0,0,3,0,74,62,,,0,0,,,,,,,0
"182","BVS","Bridgeview Public Library",2016,"May",4107,0,11,4118,4228,335,435,0,0,11,0,781,277,504,4,,785,0,0,0,0,15,56,0,0,7,0,78,37,0,,,0,,0,,,,0,
"183","BVS","Bridgeview Public Library",2016,"July",4727,0,0,4727,4725,309,483,0,0,0,0,792,198,500,4,,702,,,,,,,,,,,,60,0,,,0,,,,,,0,
"184","BVS","Bridgeview Public Library",2016,"January",4696,0,0,4696,4450,379,505,0,,1,0,885,319,289,11,,619,0,0,0,0,14,45,0,0,3,1,63,39,,,,0,,,,,,,
"185","BVS","Bridgeview Public Library",2016,"December",3859,0,147,4006,,144,360,0,,0,6,510,185,236,3,,424,0,0,0,0,10,48,0,0,2,0,60,42,0,,,0,,,,0,,0,
"186","BVS","Bridgeview Public Library",2015,"November",4717,0,3,4720,4943,380,531,0,,0,0,911,206,323,6,,535,0,0,0,0,24,33,0,0,2,2,61,38,,,,0,,0,,,,,
"187","BVS","Bridgeview Public Library",2016,"April",4416,0,1,4417,4294,204,558,0,0,3,0,765,228,283,8,,519,0,0,0,0,19,67,0,0,8,0,94,38,0,,,0,,,,,,0,
"188","BVS","Bridgeview Public Library",2016,"February",4677,0,52,4729,4777,232,554,0,,0,1,787,250,358,14,,622,0,0,0,0,25,30,0,0,5,0,60,53,0,,,0,,,,,,,
"189","BVS","Bridgeview Public Library",2016,"October",4532,0,6,4538,,212,427,0,0,0,,639,196,399,7,,602,,,,,,,,,,,,42,0,,,0,,,,,,0,
"190","BVS","Bridgeview Public Library",2016,"September",4057,0,0,4057,,395,391,0,0,2,0,788,,,,,,,,,,,,,,,,,73,0,,,,,,,,,0,
"191","BVS","Bridgeview Public Library",2015,"May",4699,0,2,4701,5005,219,479,0,0,0,0,698,223,300,0,0,523,0,0,0,0,32,29,0,0,2,0,63,49,,,,,,,,,,,
"192","BVS","Bridgeview Public Library",2015,"December",4504,0,2,4506,4573,249,373,0,,0,0,622,161,292,14,,467,0,0,0,0,19,42,0,0,5,4,70,26,,,,0,,0,,,,,
"193","BVS","Bridgeview Public Library",2017,"January",5745,0,0,5745,,233,340,0,12,0,,585,256,333,1,,590,,,,,,,,,,,,64,0,,,0,,,,,0,,
"194","BVS","Bridgeview Public Library",2016,"August",5096,0,8,5104,,274,414,0,0,2,2,692,315,402,2,,719,,,,,,,,,,,,81,0,,,0,,,,,,0,
"195","BVS","Bridgeview Public Library",2016,"November",4251,0,3,4256,4360,201,343,0,0,0,0,552,208,296,0,,504,0,0,0,0,37,54,0,0,7,0,98,51,2,,,0,,,,0,,8,
"196","BVS","Bridgeview Public Library",2016,"March",4903,0,3,4906,4915,357,459,0,0,4,0,820,368,535,23,,926,0,0,0,0,16,54,5,0,9,2,86,52,0,,,0,,,,,,0,
"197","BVS","Bridgeview Public Library",2017,"February",5247,0,1,5248,5140,251,351,0,13,0,0,615,231,409,0,,640,0,0,0,0,21,62,0,0,5,0,88,44,0,,,,,,,0,,0,
"198","BVS","Bridgeview Public Library",2015,"July",5413,0,12,5425,5817,338,440,0,,2,0,780,215,336,16,,567,0,0,0,0,19,84,0,0,5,0,108,72,,0,,,,,,,,,0
"199","BWS","Bellwood Public Library",2016,"September",4443,0,0,4443,,123,306,0,0,1,0,430,,,,,,,,,,,,,,,,,60,0,,,,,,,,,0,
"200","BWS","Bellwood Public Library",2016,"April",3813,0,2,3815,3867,212,402,0,0,2,0,616,567,258,6,,831,0,0,0,0,5,27,0,0,0,0,32,64,0,,,0,,,,,,0,
"201","BWS","Bellwood Public Library",2016,"January",3752,0,0,3752,3143,142,306,0,,2,0,450,518,337,0,,855,0,0,0,0,8,41,0,0,2,0,51,44,,,,0,,,,,,,
"202","BWS","Bellwood Public Library",2015,"August",4286,0,0,4286,4002,157,363,0,0,0,0,520,553,393,5,,951,0,0,0,0,2,28,0,0,2,0,32,99,,,0,0,,,,,,,0
"203","BWS","Bellwood Public Library",2015,"May",3569,0,4,3573,3361,127,413,0,0,0,0,540,265,353,5,0,623,0,0,0,0,1,33,0,0,0,0,34,60,,,,,,,,,,,
"204","BWS","Bellwood Public Library",2016,"May",3512,0,0,3512,3556,159,405,0,0,2,0,566,535,335,13,,883,0,0,0,0,5,31,0,0,0,0,36,50,0,,,0,,0,,,,0,
"205","BWS","Bellwood Public Library",2016,"June",4441,0,34,4475,3940,150,353,0,0,1,4,508,666,350,12,,1028,0,0,0,0,3,36,0,0,2,0,41,62,0,,,0,,,,0,,0,
"206","BWS","Bellwood Public Library",2016,"August",4046,0,3,4052,,137,422,0,0,2,0,561,556,366,3,,925,,,,,,,,,,,,53,3,,,0,,,,,,0,
"207","BWS","Bellwood Public Library",2015,"November",3717,0,0,3717,3315,160,304,0,,1,0,465,440,340,7,,787,0,0,0,1,4,31,0,0,4,0,40,44,,,,0,,0,,,,,
"208","BWS","Bellwood Public Library",2016,"July",4322,0,2,4325,3767,205,343,0,0,4,0,552,492,233,13,,738,,,,,,,,,,,,42,1,,,0,,,,,,0,
"209","BWS","Bellwood Public Library",2016,"February",3663,0,4,3667,3813,143,342,0,,6,1,492,562,288,7,,857,0,0,0,0,12,33,0,0,0,0,45,45,0,,,0,,,,,,,
"210","BWS","Bellwood Public Library",2016,"December",2975,0,73,3048,,113,363,0,,0,5,481,538,251,4,,793,0,0,0,0,1,28,0,0,2,1,32,31,0,,,0,,,,0,,0,
"211","BWS","Bellwood Public Library",2015,"July",4592,0,0,4592,4289,112,365,0,,0,0,477,411,394,2,,807,0,0,0,2,4,42,0,0,1,0,49,73,,0,,,,,,,,,0
"212","BWS","Bellwood Public Library",2015,"October",4301,0,2,4303,3755,157,460,0,,0,0,617,524,412,0,,945,0,0,0,0,3,51,0,0,0,0,54,87,,0,,9,,,,,,,0
"213","BWS","Bellwood Public Library",2017,"January",3957,0,0,3957,,120,341,0,0,0,,461,467,403,3,,873,,,,,,,,,,,,56,0,,,0,,,,,0,,
"214","BWS","Bellwood Public Library",2016,"October",3552,0,1,3553,,176,371,0,0,3,,550,500,307,5,,812,,,,,,,,,,,,45,0,,,0,,,,,,0,
"215","BWS","Bellwood Public Library",2015,"June",4039,0,17,4056,3727,108,284,0,,0,0,392,371,390,5,,766,0,0,0,0,6,42,0,0,3,0,51,69,,0,,,,,,0,,,
"216","BWS","Bellwood Public Library",2016,"November",3638,0,5,3643,2979,143,418,0,0,0,0,561,484,263,6,,753,0,0,0,0,4,32,0,0,0,0,36,37,0,,,0,,,,0,,0,
"217","BWS","Bellwood Public Library",2015,"September",4278,0,0,4278,3890,164,410,0,,4,0,578,349,372,3,,724,0,0,0,0,8,28,0,0,1,1,38,86,,,0,0,,,,,,,0
"218","BWS","Bellwood Public Library",2017,"February",3443,0,0,3443,3409,148,345,0,0,1,0,494,378,295,1,,674,0,0,0,0,5,29,0,0,2,0,36,32,0,,,,,,,0,,0,
"219","BWS","Bellwood Public Library",2016,"March",4170,0,0,4170,3936,245,398,0,0,1,0,644,629,414,7,,1050,0,0,0,0,9,39,0,0,2,0,50,76,0,,,0,,,,,,0,
"220","BWS","Bellwood Public Library",2015,"December",3777,0,0,3777,3893,156,358,0,,6,0,520,427,288,4,,719,0,0,0,1,2,40,0,0,1,0,44,30,,,,0,,0,,,,,
"221","BYS","Berwyn Public Library",2016,"June",22768,0,214,22988,17377,512,2031,0,0,0,2,2545,2264,1589,3,,3856,0,0,0,0,4,16,1,0,4,0,25,186,6,,,0,,,,0,,0,
"222","BYS","Berwyn Public Library",2015,"May",19822,93,0,19915,19965,1535,2598,3,0,0,0,4136,1674,1313,0,0,2987,0,0,0,0,17,41,7,0,0,0,65,309,,,,,,,,,,,
"223","BYS","Berwyn Public Library",2016,"October",18172,158,0,18330,,2259,2964,2,0,0,,5225,1569,1209,8,,2786,,,,,,,,,,,,155,0,,,0,,,,,,0,
"224","BYS","Berwyn Public Library",2016,"January",22293,200,0,22493,19827,2316,2932,0,,0,0,5248,2411,1376,8,,3795,4,0,0,0,15,0,0,0,14,0,33,136,,,,0,,,,,,,
"225","BYS","Berwyn Public Library",2015,"November",21568,220,6,21794,20632,2210,2797,2,,3,1,5013,1885,1245,0,,3130,1,0,0,0,19,23,4,0,11,0,58,163,,,,0,,0,,,,,
"226","BYS","Berwyn Public Library",2016,"July",16644,0,0,16644,15147,636,586,0,0,0,0,1222,1886,1152,6,,3044,,,,,,,,,,,,170,0,,,0,,,,,,0,
"227","BYS","Berwyn Public Library",2016,"August",18956,0,20,18976,,1320,2867,0,0,39,0,4227,2216,1195,10,,3421,,,,,,,,,,,,353,0,,,0,,,,,,1,
"228","BYS","Berwyn Public Library",2016,"December",14685,124,541,15350,,1822,2523,0,,16,2,4363,1409,895,1,,2305,0,2,0,0,8,7,1,0,10,0,28,76,0,,,0,,,,0,,0,
"229","BYS","Berwyn Public Library",2016,"March",22829,314,0,23143,22648,2088,2684,6,0,10,0,4788,2375,1339,9,,3723,0,0,0,0,16,28,4,0,2,0,50,127,0,,,0,,,,,,0,
"230","BYS","Berwyn Public Library",2016,"April",21038,367,26,21431,21809,2710,2625,34,0,18,0,5387,2193,1301,11,,3505,1,0,0,0,14,49,8,0,8,0,80,155,0,,,0,,,,,,0,
"231","BYS","Berwyn Public Library",2017,"January",19560,222,0,19782,,1760,3098,7,0,6,,4871,1910,1192,1,,3103,,,,,,,,,,,,119,0,,,0,,,,,0,,
"232","BYS","Berwyn Public Library",2015,"August",23234,218,0,23452,23897,1969,2636,5,0,0,0,4610,2004,1395,0,,3399,1,0,0,0,17,50,4,0,7,0,79,305,,,0,0,,,,,,,0
"233","BYS","Berwyn Public Library",2015,"December",19028,192,0,19220,20804,2306,3119,1,,4,0,5430,1838,1062,1,,2901,0,0,0,0,16,12,3,0,6,0,37,105,,,,0,,0,,,,,
"234","BYS","Berwyn Public Library",2016,"November",18090,187,0,18277,17966,1741,2644,1,0,6,0,4392,1690,1148,8,,2846,2,2,0,0,18,51,7,0,9,3,92,169,0,,,0,,,,0,,0,
"235","BYS","Berwyn Public Library",2015,"July",23912,226,0,24138,25046,2103,3106,6,,3,0,5218,1880,1652,0,,3532,0,0,0,0,20,48,4,0,11,0,83,224,,0,,,,,,,,,0
"236","BYS","Berwyn Public Library",2015,"September",21889,338,1,22228,20735,1989,2385,8,,0,0,4382,2046,1297,0,,3343,0,0,0,0,14,17,5,0,7,0,43,236,,,0,0,,,,,,,0
"237","BYS","Berwyn Public Library",2016,"May",19430,261,0,19691,20274,2459,2604,0,0,15,0,5078,2157,1366,8,,3531,0,0,0,0,5,37,4,0,11,0,57,446,0,,,0,,0,,,,0,
"238","BYS","Berwyn Public Library",2017,"February",17259,121,25,17405,17013,1773,2779,1,0,1,0,4554,1676,1256,8,,2940,3,0,0,0,6,0,0,0,4,1,14,127,0,,,,,,,0,,0,
"239","BYS","Berwyn Public Library",2015,"October",21593,205,2,21800,20993,2141,2554,7,,0,0,4702,2127,1352,0,,3479,1,0,0,0,19,0,0,0,11,0,31,207,,0,,0,,,,,,,0
"240","BYS","Berwyn Public Library",2016,"September",18429,39,1,18469,,1970,2946,1,0,2,0,4919,,,,,,,,,,,,,,,,,229,0,,,,,,,,,0,
"241","BYS","Berwyn Public Library",2015,"June",25718,261,0,25979,23005,1809,2427,3,,0,0,4239,1818,1319,0,,3137,3,0,0,0,8,51,11,0,2,0,75,274,,0,,,,,,0,,,
"242","BYS","Berwyn Public Library",2016,"February",20914,189,16,21119,20126,2229,2672,1,,2,0,4904,2162,1230,1,,3393,2,0,0,0,21,14,1,0,8,0,46,118,0,,,0,,,,,,,
"243","BZS","Brookfield Zoo -- Library",2015,"November",60,0,0,60,46,1,6,0,,0,0,7,28,1,0,,29,0,0,0,0,0,0,0,0,0,0,0,14,,,,0,,0,,,,,
"244","BZS","Brookfield Zoo -- Library",2016,"July",71,0,0,71,44,29,8,0,0,0,0,37,38,0,0,,38,,,,,,,,,,,,10,0,,,0,,,,,,0,
"245","BZS","Brookfield Zoo -- Library",2015,"June",98,0,0,98,48,12,2,0,,0,0,14,39,7,0,,46,0,0,0,0,0,0,0,0,0,0,0,22,,0,,,,,,0,,,
"246","BZS","Brookfield Zoo -- Library",2016,"October",18,0,0,18,,16,0,0,0,0,,16,28,4,0,,32,,,,,,,,,,,,1,0,,,0,,,,,,0,
"247","BZS","Brookfield Zoo -- Library",2017,"February",174,0,0,174,108,0,8,0,0,0,0,8,156,2,0,,158,0,0,0,0,1,0,0,0,0,0,1,2,0,,,,,,,0,,0,
"248","BZS","Brookfield Zoo -- Library",2015,"July",45,0,0,45,67,29,21,0,,0,0,50,6,3,0,,9,0,0,0,0,0,0,0,0,0,0,0,10,,0,,,,,,,,,0
"249","BZS","Brookfield Zoo -- Library",2015,"October",36,0,0,36,31,1,2,0,,0,0,3,25,1,0,,26,0,0,0,0,0,0,0,0,0,0,0,2,,0,,0,,,,,,,0
"250","BZS","Brookfield Zoo -- Library",2015,"September",10,0,5,15,24,,,,,,,,32,1,0,,33,0,0,0,0,0,0,0,0,0,0,0,3,,,0,0,,,,,,,
"251","BZS","Brookfield Zoo -- Library",2016,"May",91,0,0,91,61,6,1,0,0,0,0,7,36,1,0,,37,0,0,0,0,0,0,0,0,0,0,0,3,0,,,0,,0,,,,0,
"252","BZS","Brookfield Zoo -- Library",2016,"January",44,0,0,44,42,8,5,0,,0,0,13,47,5,0,,52,0,0,0,0,0,0,0,0,0,0,0,4,,,,0,,,,,,,
"253","BZS","Brookfield Zoo -- Library",2016,"June",53,0,0,53,71,10,33,0,0,0,0,43,51,15,0,,66,0,0,0,0,0,0,0,0,0,0,0,16,0,,,0,,,,0,,0,
"254","BZS","Brookfield Zoo -- Library",2016,"February",42,0,0,42,49,15,3,0,,0,0,18,35,22,0,,57,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,,,,,,
"255","BZS","Brookfield Zoo -- Library",2016,"March",71,0,0,71,67,18,0,0,0,0,0,18,48,6,0,,54,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,,,,,,0,
"256","BZS","Brookfield Zoo -- Library",2016,"November",48,0,0,48,38,15,10,0,0,0,0,25,27,4,0,,31,0,0,0,0,0,0,0,0,0,0,0,3,0,,,0,,,,0,,0,
