"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","dgs","dgsj","dos","dosj","ehs","ehsj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gas","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mls","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ors","orsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rosj","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","czs","czsj","bzsj","mjs","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"506","BRS","Broadview Public Library District","XBR","https://catalog.swanlibraries.net/brs","July",2013,285,"brs",3821,3762,621,145,3,8352,0.00298281027012433,"BRS Broadview",2,0,3,0,0,3,1,4,1,1,0,0,0,2,0,0,0,4,0,4,0,5,0,0,0,0,16,0,2,0,5,0,2,0,3,0,0,0,3,0,16,1,3,1,10,2,2,1,6,0,5,0,0,0,2,0,6,0,8,1,0,1,0,3,0,2,0,1,1,1,1,2,0,3,1,15,2,0,0,4,2,1,0,2,0,0,0,0,0,4,0,0,,1,0,12,2,4,0,1,0,0,1,1,0,12,0,7,0,,,3,0,2,3,1,5,1,1,0,0,0,3,1,1,0,2,0,2,0,0,0,4,1,4,1,3,1,0,0,3,0,0,3,0,1,1,2,0,0,4,2,2,0,5,0,0,0,3,0,2,1,1,0,14,0,,,,,0,,,,,,417,26
"507","BVS","Bridgeview Public Library","XBR","https://catalog.swanlibraries.net/bvs","July",2013,323,"bvs",1424,1526,355,21,0,3326,0.00118783847682394,"BVS Bridgeview",7,1,10,1,0,3,0,8,3,4,1,1,0,2,0,4,1,0,0,1,0,16,0,0,0,0,16,1,5,0,4,2,0,0,5,0,2,2,7,0,15,2,6,1,18,4,7,3,9,2,3,2,0,0,2,2,4,0,4,2,0,5,2,6,1,1,0,3,0,2,0,3,1,7,2,22,3,1,0,7,0,7,1,2,0,0,0,3,0,0,0,0,,3,0,9,1,1,0,9,0,0,0,3,0,23,1,10,3,,,4,4,1,5,0,1,2,1,0,1,0,5,1,1,0,4,0,0,0,0,0,1,0,6,1,1,1,7,1,5,0,0,0,1,1,0,0,0,0,5,0,2,0,5,6,0,0,2,0,10,0,0,0,11,0,,,,,0,,,,,,291,52
"508","BWS","Bellwood Public Library","XBR","https://catalog.swanlibraries.net/bws","July",2013,215,"bws",3076,2928,578,65,0,6647,0.00237389126742294,"BWS Bellwood",13,8,8,6,0,1,0,14,23,15,8,11,2,3,1,17,0,8,3,0,0,15,2,0,0,0,21,7,5,0,14,5,1,1,5,3,3,4,3,1,37,3,2,4,46,14,12,20,21,3,11,8,0,0,12,1,9,4,29,9,0,17,2,7,2,7,0,10,5,4,0,15,3,17,6,27,5,0,0,12,3,14,0,6,2,0,0,15,3,6,1,2,,5,2,32,6,7,0,16,2,1,0,6,5,51,6,62,11,,,15,6,1,17,1,10,6,1,0,0,1,8,3,4,0,3,4,4,2,0,0,12,19,9,7,1,0,4,4,6,2,0,4,0,1,1,0,2,0,6,2,0,0,20,13,0,0,3,1,23,9,2,3,29,2,,,,,0,"bws",49,0,0,49,598,55
"509","BYS","Berwyn Public Library","XBR","https://catalog.swanlibraries.net/bys","July",2013,93,"bys",17987,18049,2851,544,5,39436,0.0140840643932738,"BYS Berwyn",25,7,26,7,0,8,2,11,15,34,9,6,2,14,1,18,2,19,2,10,1,0,0,0,1,0,46,8,14,5,36,6,5,5,34,7,18,15,10,0,80,17,10,5,115,31,18,21,48,9,22,6,0,0,28,10,21,5,21,13,0,10,1,15,3,8,4,27,8,9,3,13,2,48,18,68,10,9,0,41,6,24,5,12,1,5,0,20,3,16,2,0,,10,2,33,12,10,0,21,6,7,3,10,2,112,10,67,22,,,17,4,6,17,2,16,10,9,2,0,1,22,8,4,1,16,5,13,7,0,0,15,5,22,4,6,6,18,7,13,1,0,8,6,3,2,2,0,0,17,7,7,1,39,26,0,0,8,4,58,4,4,2,54,9,,,,,0,,,,,,417,176
"510","BZS","Brookfield Zoo -- Library","XBR","https://catalog.swanlibraries.net/bzs","July",2013,2,"bzs",27,19,19,2,0,67,2.39281954140721e-05,"BZS Brookfield Zoo",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,4,1,1,0,1,0,1,3,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,,,1,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,,,,,0,,,,,,3,3
"511","CAS","Calumet Park Public Library","XBR","https://catalog.swanlibraries.net/cas","July",2013,,"cas",932,930,399,9,0,2270,0.000810701546118561,"CAS Calumet Park",0,0,1,1,0,0,1,6,0,9,0,1,0,1,0,5,1,3,0,2,1,7,0,0,0,0,8,1,1,0,5,0,1,0,2,0,2,0,0,0,10,1,5,0,13,0,4,0,2,0,5,0,0,0,6,2,0,1,2,0,0,7,0,5,0,2,0,4,0,0,0,2,0,6,0,9,1,0,0,7,1,3,0,2,0,0,0,8,0,1,0,0,,4,0,3,0,1,0,2,0,1,0,0,0,10,0,11,0,,,4,0,0,2,0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,4,0,6,0,0,3,0,2,0,0,0,0,2,0,0,0,7,0,0,0,1,0,5,0,1,2,2,3,,,,,0,,,,,,117,23
"512","CCS","Calumet City Public Library","XBR","https://catalog.swanlibraries.net/ccs","July",2013,378,"ccs",7242,7080,2102,247,0,16671,0.00595383501116411,"CCS Calumet City",24,1,11,0,0,2,0,11,2,14,0,2,0,3,1,16,0,11,1,2,0,18,1,0,0,0,0,0,3,1,16,2,0,0,9,1,6,1,4,0,41,2,13,1,49,2,8,7,26,2,11,1,0,0,6,1,9,3,12,4,0,15,1,12,0,2,0,15,4,1,0,8,0,26,4,34,4,3,1,12,3,6,0,7,0,1,0,6,0,5,0,0,,9,0,20,2,3,0,8,2,1,0,3,0,36,1,34,4,,,5,3,6,28,0,10,1,1,0,1,1,5,2,2,0,6,0,6,0,0,0,4,3,10,1,0,0,3,2,5,0,0,4,0,3,0,1,1,0,9,0,1,1,26,7,0,0,3,0,32,2,2,0,34,3,,,,,0,,,,,,1268,94
"513","CHS","Chicago Heights Public Library","XBR","https://catalog.swanlibraries.net/chs","July",2013,49,"chs",1847,1986,666,92,1,4592,0.0016399742289764,"CHS Chicago Heights",4,2,12,0,0,4,0,14,5,11,5,3,0,6,3,8,2,10,1,7,0,21,0,0,0,0,26,5,0,0,16,4,1,0,15,0,5,0,6,2,31,3,7,1,47,11,24,15,20,0,6,0,0,0,9,2,9,5,11,4,0,9,0,8,0,5,0,8,5,2,0,10,1,33,2,29,9,1,0,11,5,5,1,8,0,0,0,6,0,3,1,2,,6,2,18,1,7,0,9,0,4,2,5,0,33,1,38,7,,,9,2,4,15,0,11,5,3,1,1,1,7,1,0,0,6,0,6,1,0,0,6,2,7,3,0,3,6,1,9,0,0,2,2,0,0,7,0,0,12,2,1,1,22,10,0,0,9,1,20,0,3,3,27,4,,,,,0,,,,,,130,116
"514","CIS","Cicero Public Library","XBR","https://catalog.swanlibraries.net/cis","July",2013,107,"cis",9865,9780,1649,148,0,21442,0.00765773680699303,"CIS Cicero",32,7,28,9,0,7,1,42,27,22,10,30,3,5,3,17,0,14,2,10,2,63,3,0,0,0,28,8,9,4,0,0,2,6,32,5,6,4,4,3,62,7,12,3,110,36,22,42,47,11,7,14,0,0,22,7,21,20,27,15,0,16,5,29,1,10,0,30,11,9,1,18,3,38,5,74,15,2,0,35,15,24,4,10,1,2,0,15,2,10,4,1,,17,1,18,13,6,1,35,5,6,3,8,6,104,4,86,37,,,15,6,7,32,1,15,11,2,2,0,1,15,6,2,2,16,5,10,3,0,0,2,13,14,9,2,0,11,0,15,4,0,11,4,3,2,8,0,0,10,5,1,4,39,38,0,0,7,4,90,11,5,2,76,17,,,,,0,,,,,,714,312
"515","CNS","Clarendon Hills Public Library","XBR","https://catalog.swanlibraries.net/cns","July",2013,160,"cns",2464,2447,472,11,1,5395,0.00192675543670028,"CNS Clarendon Hills",8,2,7,0,0,6,2,9,4,4,5,3,2,6,0,7,2,6,0,2,0,11,6,0,0,0,21,2,3,1,9,3,0,0,16,0,6,1,5,2,33,6,5,1,34,13,5,7,17,3,12,6,0,0,5,1,11,0,15,5,0,4,0,3,1,4,0,18,8,1,0,5,1,19,5,30,9,2,0,11,2,8,1,4,3,0,0,10,1,5,1,0,,10,0,7,4,4,0,10,0,2,1,9,2,26,2,42,6,,,9,4,3,3,2,10,2,4,0,0,0,5,1,0,0,6,3,3,0,0,0,1,1,7,1,0,1,3,0,2,0,0,6,5,1,0,1,1,0,8,1,0,0,15,6,0,0,6,2,20,6,2,0,32,4,,,,,0,,,,,,457,55
"516","CRS","Chicago Ridge Public Library","XBR","https://catalog.swanlibraries.net/crs","July",2013,156,"crs",5537,5526,1276,147,0,12486,0.00445921564089707,"CRS Chicago Ridge",10,10,11,2,0,4,0,21,4,19,1,5,0,3,3,7,2,15,1,4,2,42,3,0,0,0,36,7,2,4,18,4,4,0,0,0,8,0,5,2,56,7,8,0,67,17,11,7,32,5,12,3,0,0,15,1,12,3,13,1,0,13,2,6,1,8,0,15,2,6,0,8,1,28,2,64,7,4,0,21,2,15,0,11,0,0,0,18,1,6,1,0,,9,0,30,3,7,0,11,1,5,1,3,3,69,3,45,16,,,11,3,2,27,0,17,4,3,1,2,1,9,4,1,0,6,3,8,2,0,0,7,2,10,3,1,0,8,3,13,0,0,8,6,2,0,6,1,0,8,1,2,1,30,12,0,0,8,2,37,3,1,2,39,6,,,,,0,"crs",38,0,0,38,270,42
"517","CTS","Crete Public Library District","XBR","https://catalog.swanlibraries.net/cts","July",2013,202,"cts",4320,4223,1507,69,1,10120,0.00361422891925984,"CTS Crete",23,3,18,3,0,7,2,14,4,19,13,5,2,8,0,14,2,23,3,8,0,27,7,0,0,0,44,1,6,4,30,6,5,1,14,5,0,0,7,3,71,7,10,1,74,25,9,7,25,4,13,6,0,0,46,2,17,5,26,6,0,13,3,16,0,12,1,34,8,6,4,16,4,41,8,58,7,3,1,18,9,23,4,6,0,2,0,13,2,11,5,0,,11,2,20,10,5,2,12,3,2,4,4,1,69,8,67,11,,,18,5,3,23,2,20,4,2,2,1,0,10,4,1,0,5,3,5,1,0,0,7,2,20,7,2,0,6,3,11,1,0,8,4,4,4,2,1,0,16,5,1,1,28,21,0,0,13,4,28,5,3,0,43,6,,,,,0,"cts",142,0,0,142,313,58
"518","CWS","Crestwood Public Library District","XBR","https://catalog.swanlibraries.net/cws","July",2013,269,"cws",2335,2362,480,24,0,5201,0.00185747081117297,"CWS Crestwood",7,1,12,4,0,0,1,11,2,8,0,1,1,0,0,6,3,9,3,2,0,9,1,0,0,0,14,2,3,0,11,0,2,1,7,3,8,1,0,0,33,3,2,0,18,7,4,2,11,0,5,2,0,0,12,2,8,0,5,1,0,4,3,2,1,3,1,11,2,0,1,7,1,13,3,21,1,2,0,7,4,2,3,5,1,0,0,5,0,10,2,1,,4,1,6,0,1,0,6,1,5,1,4,1,29,3,20,3,,,7,0,1,10,3,10,5,1,0,0,0,4,1,1,0,4,2,2,0,0,0,5,2,8,2,0,1,6,2,3,1,0,1,5,2,3,0,1,0,5,4,2,0,13,6,0,0,3,2,20,3,0,2,14,3,,,,,0,,,,,,882,18
"519","DGS","Downers Grove Public Library","XBR","https://catalog.swanlibraries.net/dgs","July",2013,554,"dgs",40785,39728,5534,932,6,86985,0.0310655832551203,"DGS Downers Grove",77,17,94,22,0,23,7,69,35,60,42,19,2,43,5,34,0,66,2,25,5,149,13,0,0,0,155,19,30,11,104,22,25,7,110,9,39,12,37,3,0,0,47,4,388,82,70,32,131,15,82,19,0,0,74,12,70,11,110,19,0,50,6,60,3,31,6,126,31,25,9,66,9,164,36,270,58,16,0,127,26,81,13,55,1,4,0,66,1,31,5,1,,37,6,105,22,21,1,45,10,18,10,24,12,310,23,306,57,,,78,16,19,82,6,69,24,20,3,5,2,54,15,5,3,55,7,42,7,0,0,29,9,71,5,8,3,34,11,42,3,1,50,8,17,5,14,1,0,81,18,19,4,165,59,0,3,43,8,168,17,15,6,282,33,,,,,0,,,,,,946,258
"520","DOS","Dolton Public Library District","XBR","https://catalog.swanlibraries.net/dos","July",2013,292,"dos",1926,1844,598,51,0,4419,0.0015781894855938,"DOS Dolton",5,1,10,1,0,1,0,6,0,2,1,1,0,0,0,5,1,6,0,8,0,9,0,0,0,0,7,0,2,2,6,2,2,0,7,0,3,0,0,0,24,0,0,0,21,1,6,1,13,1,7,1,0,0,9,0,4,0,8,2,0,3,1,2,0,1,0,6,0,2,0,3,0,11,1,10,0,0,0,3,2,4,0,11,0,0,0,2,0,0,0,0,,2,0,11,2,7,0,2,0,1,0,2,0,22,0,16,1,,,2,0,0,7,0,2,2,2,0,0,1,3,0,0,0,3,0,1,0,0,0,8,0,2,0,4,0,1,0,15,1,0,2,0,2,0,2,0,0,3,0,1,2,10,6,0,0,1,0,10,0,1,0,14,0,,,,,0,,,,,,3312,74
"521","EPS","Elmwood Park Public Library","XBR","https://catalog.swanlibraries.net/eps","July",2013,17,"eps",3366,3148,1067,69,0,7650,0.00273209992414405,"EPS Elmwood Park",25,11,23,4,0,11,3,33,15,29,13,1,0,14,3,24,1,18,3,15,1,35,3,0,0,0,69,10,7,6,45,7,5,3,28,4,12,6,6,1,104,12,10,2,99,30,0,0,46,4,17,2,0,0,21,7,24,8,37,9,0,18,4,18,4,11,1,26,10,12,8,23,1,55,11,76,9,9,0,45,7,27,4,19,0,1,0,23,3,11,6,0,,18,2,35,13,17,1,30,5,4,4,8,1,117,9,128,29,,,21,9,9,35,5,27,9,6,6,1,1,20,9,4,0,18,3,8,1,0,0,15,6,27,3,5,1,10,4,12,3,0,16,5,3,2,3,1,0,26,8,2,2,59,42,0,0,10,1,75,7,1,1,65,31,,,,,0,,,,,,681,75
"522","ESS","Eisenhower Public Library District","XBR","https://catalog.swanlibraries.net/ess","July",2013,128,"ess",12538,12328,4130,723,3,29722,0.0106148331954784,"ESS Eisenhower",43,4,42,14,0,9,4,41,11,26,9,8,4,8,2,18,1,19,3,11,10,40,9,0,0,0,54,11,9,4,33,12,6,2,28,4,16,9,9,2,141,13,12,2,183,46,33,26,0,0,34,4,0,0,37,7,27,13,44,13,0,29,4,26,4,9,2,53,12,8,2,27,5,65,14,106,9,7,1,47,11,31,0,13,4,0,0,31,1,17,4,0,,26,3,30,15,11,0,21,2,3,9,17,4,131,14,143,33,,,37,8,8,28,4,29,9,6,2,1,1,16,9,2,0,27,4,20,6,0,0,12,7,22,5,9,2,15,7,16,2,0,17,5,4,2,7,3,0,21,11,4,0,59,35,0,1,17,2,66,8,6,2,88,14,,,,,0,,,,,,353,92
"523","EVS","Evergreen Park Public Library","XBR","https://catalog.swanlibraries.net/evs","July",2013,367,"evs",5576,5479,748,118,1,11922,0.00425779023472488,"EVS Evergreen Park",20,8,17,7,0,10,3,16,8,26,5,3,1,6,1,12,1,7,0,4,1,33,5,0,0,0,29,6,7,1,12,1,4,2,14,3,8,1,3,1,63,15,11,0,66,14,13,8,25,2,0,0,0,0,14,2,16,2,10,5,0,9,0,7,0,2,1,19,4,10,0,11,0,25,6,54,7,2,0,22,3,11,0,5,2,0,0,3,2,7,1,0,,11,4,23,4,7,0,9,0,4,0,5,2,83,8,51,6,,,8,1,2,11,0,14,6,4,0,0,0,7,7,4,0,10,2,6,1,0,0,8,6,9,4,3,0,4,2,5,2,0,12,0,5,0,1,1,0,17,4,1,1,24,7,0,0,3,2,26,4,2,0,50,7,,,,,0,,,,,,834,72
"524","FMS","Flossmoor Public Library","XBR","https://catalog.swanlibraries.net/fms","July",2013,191,"fms",8391,8214,1446,147,0,18198,0.00649918358425796,"FMS Flossmoor",31,3,21,8,0,7,1,18,8,28,4,5,2,15,3,13,2,22,2,7,3,29,5,0,0,0,48,2,8,3,31,2,10,2,23,1,12,4,5,2,62,15,12,2,78,13,21,8,23,2,18,2,0,0,0,0,10,7,24,4,0,12,5,13,2,9,1,37,7,10,1,15,1,64,5,51,7,3,1,33,4,16,2,11,0,0,0,16,3,12,3,0,,11,2,32,3,6,0,13,1,4,1,5,4,66,7,90,11,,,22,2,4,28,0,19,9,4,2,3,0,9,6,3,0,24,1,11,2,0,0,9,1,20,5,0,0,7,3,9,3,0,11,1,2,0,4,3,0,15,3,8,0,37,14,0,0,14,0,55,1,1,0,54,9,,,,,0,"fms",3,0,0,3,545,42
"525","FPD","Franklin Park Public Library District","XGV","http://lnco.ent.sirsi.net/client/franklinpark","July",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"526","FPS","Forest Park Public Library","XBR","https://catalog.swanlibraries.net/fps","July",2013,55,"fps",6308,6021,1023,99,0,13451,0.00480385308230871,"FPS Forest Park",23,3,25,2,0,3,1,17,4,21,6,4,0,2,0,11,1,13,1,5,0,27,3,0,0,0,34,4,9,2,18,5,6,2,11,1,10,3,6,0,64,9,7,3,74,14,20,12,27,6,18,7,0,0,17,1,0,0,24,10,0,14,3,8,0,8,3,19,5,10,0,15,0,23,4,59,6,3,0,16,4,21,2,9,0,0,0,9,0,5,1,2,,9,2,28,1,7,0,24,11,7,6,5,3,63,4,85,14,,,11,2,7,24,1,12,6,5,4,1,0,12,4,2,0,10,2,5,1,0,0,7,3,18,2,4,1,10,2,3,0,0,10,1,2,0,2,0,0,20,4,0,0,34,8,0,0,4,1,37,6,1,3,40,6,,,,,0,,,,,,196,79
"527","FRS","Frankfort Public Library District","XBR","https://catalog.swanlibraries.net/frs","July",2013,195,"frs",10580,10330,1644,149,0,22703,0.00810808687292057,"FRS Frankfort",57,9,45,13,0,8,5,47,22,49,11,6,3,13,1,22,6,32,1,13,2,67,5,0,0,0,59,4,8,3,46,17,8,7,48,5,22,12,20,7,160,13,15,3,157,44,22,15,56,5,41,10,0,0,44,6,33,13,0,0,0,32,2,19,2,20,2,60,13,19,5,24,1,90,16,143,24,8,1,57,16,47,10,23,5,2,0,39,1,20,3,0,,24,2,51,15,10,0,38,1,12,5,12,7,151,14,146,42,,,22,7,7,45,3,43,8,5,3,1,0,26,10,0,1,30,12,17,4,0,0,16,21,40,15,8,0,23,10,23,5,0,25,7,6,0,4,1,0,25,12,5,1,74,39,0,1,22,6,98,11,4,2,122,23,,,,,0,,,,,,779,117
"528","GAS","Glenwood-Lynwood Public Library District -- Bookmobile","XBR","https://catalog.swanlibraries.net/gws","July",2013,,"gas",84,72,5,1,0,162,5.78562336877563e-05,"GAS Glenwood-Lynwood bookmobile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,,8,
"529","GPS","Grande Prairie Public Library District","XBR","https://catalog.swanlibraries.net/gps","July",2013,182,"gps",4736,4773,739,120,0,10368,0.00370279895601641,"GPS Grande Prairie",18,1,21,1,0,0,0,12,7,29,2,4,1,6,1,19,1,7,2,7,2,43,4,0,0,0,51,4,4,2,20,3,1,1,14,1,7,4,9,2,58,4,17,2,81,13,20,11,22,6,22,1,0,0,10,2,16,6,14,9,0,0,0,8,1,13,2,24,6,3,0,11,2,32,4,67,4,2,1,16,6,20,0,8,0,0,0,5,0,5,2,1,,7,1,34,1,9,0,12,2,7,4,7,3,67,2,52,8,,,10,0,4,39,3,12,3,2,0,2,1,5,3,2,0,7,0,6,0,0,0,14,6,7,2,1,0,4,1,9,4,0,7,2,3,1,3,2,0,8,7,1,0,40,20,0,0,7,5,33,6,2,2,36,9,,,,,0,,,,,,643,82
"530","GWS","Glenwood-Lynwood Public Library District","XBR","https://catalog.swanlibraries.net/gws","July",2013,337,"gws",1569,1529,356,31,0,3485,0.00124462329877673,"GWS Glenwood-Lynwood",11,6,14,1,0,1,1,7,9,21,2,0,0,3,4,7,0,7,0,7,0,30,4,0,0,0,42,4,11,1,19,3,8,2,9,2,17,7,3,3,54,3,11,3,57,12,8,10,29,1,14,0,0,0,6,4,11,4,16,4,0,16,8,0,0,9,1,15,1,5,2,6,0,39,7,41,7,2,2,13,8,9,1,6,1,0,0,7,1,8,4,1,,8,7,17,3,8,0,8,2,4,0,6,1,55,5,49,9,,,7,1,4,15,0,11,2,2,2,2,0,11,1,5,1,5,0,2,0,0,0,12,10,9,3,1,1,10,1,7,0,0,11,0,1,0,4,0,0,12,3,3,1,16,8,0,2,5,2,20,12,2,2,30,14,,,,,0,"gws",44,0,0,44,321,76
"531","HAS","Harvey Public Library District","XBR","https://catalog.swanlibraries.net/has","July",2013,11,"has",1932,1838,314,58,1,4143,0.00147961960597762,"HAS Harvey",13,0,7,0,0,1,0,2,0,6,0,3,0,1,1,7,0,7,0,7,1,6,0,0,0,0,25,1,4,0,2,0,3,0,7,0,2,0,0,0,24,0,4,2,14,0,3,5,1,0,4,1,0,0,8,0,7,1,3,0,0,15,3,2,0,0,0,0,2,1,0,7,0,15,2,16,0,0,0,3,0,5,0,0,0,0,0,7,0,1,0,0,,1,0,9,4,6,0,6,0,2,0,1,0,11,4,7,1,,,8,0,1,14,1,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,3,2,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,3,0,0,0,1,5,0,0,0,0,8,2,2,0,10,2,,,,,0,,,,,,213,64
"532","HDS","Hinsdale Public Library","XBR","https://catalog.swanlibraries.net/hds","July",2013,205,"hds",9446,9446,2364,334,1,21591,0.00771095025649597,"HDS Hinsdale",36,14,24,9,0,9,7,21,15,31,5,3,1,11,5,13,2,19,2,10,0,42,11,0,0,0,37,9,10,8,22,6,19,11,35,8,14,8,5,3,105,19,9,3,129,33,36,11,34,10,28,6,0,0,30,3,25,5,24,11,0,25,1,8,3,8,3,0,0,13,2,17,5,40,15,79,12,4,0,53,8,34,3,16,1,2,0,19,1,16,4,1,,28,3,26,12,11,0,18,4,8,3,10,9,101,8,100,26,,,23,16,3,24,3,21,18,9,0,2,0,14,6,1,2,25,9,7,5,0,0,11,6,22,10,2,0,17,1,16,4,0,14,4,3,1,4,0,0,26,9,7,1,50,23,0,1,15,2,49,12,14,4,67,11,,,,,0,"hds",48,0,256,304,491,102
"533","HKS","Hodgkins Public Library District","XBR","https://catalog.swanlibraries.net/hks","July",2013,54,"hks",1759,1784,489,61,0,4093,0.00146176274372831,"HKS Hodgkins",8,1,1,1,0,4,0,6,1,8,2,3,0,2,2,0,1,0,0,2,0,8,2,0,0,0,8,1,1,0,4,3,1,1,3,1,2,0,4,0,19,4,3,2,18,7,5,7,6,2,4,2,0,0,11,0,3,1,4,3,0,6,1,5,1,4,0,13,1,0,0,2,1,10,0,11,5,1,0,8,3,4,2,2,3,0,0,1,0,1,1,0,,6,0,1,0,0,0,4,3,1,0,0,3,21,1,21,3,,,5,2,1,6,0,3,4,2,2,1,0,1,1,0,1,0,1,1,1,0,0,3,1,4,2,0,1,5,11,6,0,0,1,0,2,1,1,0,0,5,1,0,0,11,3,0,0,4,1,7,3,4,0,8,4,,,,,0,,,,,,34,19
"534","HSS","Hillside Public Library","XBR","https://catalog.swanlibraries.net/hss","July",2013,21,"hss",4214,4364,519,42,1,9140,0.00326423441917341,"HSS Hillside",6,0,6,2,0,2,0,4,6,6,14,6,0,3,1,6,0,7,1,3,1,18,1,0,0,0,8,4,2,0,7,6,1,0,4,1,1,1,2,2,13,0,5,1,50,16,9,10,9,3,8,4,0,0,9,2,7,2,3,5,0,4,0,8,0,2,1,4,7,4,1,0,0,13,5,19,5,5,2,5,5,5,1,3,2,0,0,8,0,4,1,0,,3,3,6,4,2,0,10,3,1,2,2,0,19,2,30,9,,,7,2,3,13,1,7,7,0,2,0,1,14,0,0,0,1,1,13,0,0,0,2,1,8,1,0,0,3,2,1,1,0,9,1,3,0,1,0,0,5,4,0,0,1,11,0,1,4,2,13,1,2,1,11,4,,,,,0,"hss",62,0,0,62,291,33
"535","HWS","Homewood Public Library District","XBR","https://catalog.swanlibraries.net/hws","July",2013,392,"hws",15557,15555,3280,421,3,34816,0.0124340903214378,"HWS Homewood",52,6,54,16,0,15,5,29,21,32,12,19,2,13,3,26,5,30,4,11,2,72,6,0,0,0,90,11,13,5,58,13,11,5,43,3,23,8,12,5,136,19,26,6,209,36,35,23,55,15,36,4,0,0,48,11,30,13,45,6,0,39,8,22,7,16,6,43,18,15,2,25,2,0,0,120,19,8,3,76,12,45,7,17,0,5,0,25,1,17,3,2,,30,5,41,14,14,0,24,7,7,1,14,7,159,13,134,23,,,32,13,9,49,4,36,19,7,1,3,0,22,3,3,3,24,7,30,1,0,0,19,10,40,10,8,2,21,6,22,6,0,21,8,7,2,12,0,0,25,11,9,3,72,36,0,1,20,5,79,32,9,0,97,30,,,,,0,,,,,,609,70
