"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","dgs","dgsj","dos","dosj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gas","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","czs","czsj","rosj","bzsj","mjs","mls","ors","orsj","ehs","ehsj","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"21","DGS","Downers Grove Public Library","XBR","https://catalog.swanlibraries.net/dgs","January",2014,"743","dgs",33620,32303,4830,819,5,71577,0.0358665995204558,"DGS Downers Grove",79,22,106,22,0,24,12,113,15,108,17,26,1,34,9,49,5,58,4,19,8,216,18,1,0,0,185,15,23,10,102,19,48,11,85,10,59,10,25,10,0,0,36,5,69,32,173,25,90,21,0,0,95,19,84,13,137,19,0,38,8,47,6,30,3,149,24,38,12,67,15,193,22,356,29,18,3,132,32,116,15,48,9,5,0,61,5,45,10,0,40,4,104,21,14,0,58,6,37,15,41,16,377,33,335,66,82,11,18,88,13,99,30,29,1,0,6,65,9,2,3,74,11,39,6,0,43,6,104,23,18,3,43,15,63,9,0,38,6,15,4,11,4,0,91,15,16,4,187,78,0,2,66,12,191,27,12,10,283,26,7110,,,,,,,,,,,,,,,,1191,170
"22","DOS","Dolton Public Library District","XBR","https://catalog.swanlibraries.net/dos","January",2014,"163","dos",1313,1292,456,57,0,3118,0.00156240213063947,"DOS Dolton",6,1,10,0,0,1,0,2,2,3,0,1,0,4,0,5,0,4,0,1,0,6,0,0,0,0,17,0,2,1,5,1,2,0,2,0,1,0,2,0,25,0,0,0,5,0,13,0,6,1,0,0,8,0,2,0,5,1,0,8,0,4,0,0,0,9,1,1,0,3,0,16,0,14,0,1,0,0,0,2,0,3,1,0,0,1,0,1,0,0,4,0,13,1,3,0,4,1,0,1,4,0,27,1,12,1,4,0,2,5,0,3,1,1,0,0,0,2,0,1,0,4,0,1,1,0,9,0,3,0,2,0,0,0,12,0,0,2,0,1,0,2,0,0,5,0,0,0,7,6,0,0,1,0,6,0,1,0,5,0,369,,,,,,,,,,,,,,,,579,59
"23","EPS","Elmwood Park Public Library","XBR","https://catalog.swanlibraries.net/eps","January",2014,"35","eps",2448,2415,798,45,0,5706,0.00285922596453778,"EPS Elmwood Park",35,7,17,10,0,5,3,24,10,24,8,6,3,5,1,23,1,27,0,6,1,74,4,0,0,0,76,11,7,6,41,11,4,1,38,4,10,3,7,2,115,8,8,2,0,0,78,8,32,11,0,0,26,3,16,4,38,8,0,18,5,13,2,6,0,21,9,9,9,13,4,52,4,79,10,5,2,36,6,27,2,25,1,0,0,23,0,6,3,0,17,2,41,5,3,0,24,2,4,2,8,2,112,11,99,24,19,0,1,28,7,20,7,5,0,3,1,17,5,2,0,21,2,20,1,0,10,5,31,5,3,1,13,2,16,1,0,10,4,4,1,3,1,0,16,3,2,1,47,27,0,0,14,6,46,10,2,1,77,7,2146,,,,,,,,,,,,,,,,108,55
"24","ESS","Eisenhower Public Library District","XBR","https://catalog.swanlibraries.net/ess","January",2014,"314","ess",12552,11411,4437,768,0,29168,0.0146158259610301,"ESS Eisenhower",34,5,26,11,0,11,4,32,16,37,6,12,2,7,2,25,0,23,0,10,2,89,6,0,0,0,74,7,14,5,40,9,14,6,42,6,18,8,12,3,156,10,8,3,50,19,0,0,23,8,0,0,29,4,21,6,38,10,0,33,5,27,1,21,2,40,11,12,6,23,2,55,5,150,18,6,1,40,14,32,4,20,3,1,0,27,1,9,3,0,20,1,47,12,4,0,28,2,10,0,11,5,161,12,105,42,22,5,5,54,4,25,7,3,2,0,1,21,7,4,1,15,9,18,4,0,10,2,35,2,4,0,19,9,34,0,0,23,1,7,2,8,1,0,30,3,3,0,64,37,0,2,18,3,64,6,5,1,99,23,2757,,,,,,,,,,,,,,,,756,86
"25","EVS","Evergreen Park Public Library","XBR","https://catalog.swanlibraries.net/evs","January",2014,"111","evs",4374,4184,609,140,0,9307,0.00466365510899985,"EVS Evergreen Park",15,8,18,9,0,3,2,22,6,16,8,1,1,7,4,15,4,7,9,2,3,49,7,0,0,0,37,7,8,6,16,5,3,1,15,7,5,9,8,3,71,5,8,5,12,10,37,3,0,0,0,0,19,6,19,4,23,8,0,6,2,15,2,7,4,14,12,7,3,8,2,31,10,63,8,2,1,22,4,14,6,10,4,3,0,8,3,17,4,0,13,3,20,12,1,0,15,4,6,2,4,2,86,11,54,21,8,3,6,21,4,12,8,3,4,2,0,8,11,1,2,13,7,5,1,0,3,3,16,12,1,6,11,8,3,1,0,2,6,3,3,0,1,0,11,7,3,2,36,19,0,0,6,7,36,8,5,2,50,15,1527,,,,,,,,,,,,,,,,694,64
"26","FMS","Flossmoor Public Library","XBR","https://catalog.swanlibraries.net/fms","January",2014,"824","fms",6043,5785,1115,98,0,13041,0.00653472937321017,"FMS Flossmoor",16,1,17,1,0,3,0,15,0,18,2,4,1,6,1,19,0,9,1,3,1,42,1,0,0,0,35,2,7,0,22,1,7,0,21,0,13,3,3,1,93,6,7,0,16,7,57,1,20,2,0,0,0,0,20,5,30,2,0,18,5,11,0,9,2,37,3,3,1,17,1,50,8,70,1,3,1,19,3,26,1,13,2,0,0,12,0,12,1,1,9,1,34,8,5,0,16,1,7,0,7,0,115,5,88,7,12,1,8,25,3,18,2,5,1,0,2,16,2,4,2,18,2,9,0,0,12,3,27,2,2,0,13,1,8,2,0,11,2,6,0,1,0,0,20,2,4,0,51,6,0,0,11,2,37,3,1,0,65,4,1601,,,,,,,,,,,"fms",7,0,0,7,960,30
"27","FPD","Franklin Park Public Library District","XGV","http://lnco.ent.sirsi.net/client/franklinpark","January",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"28","FPS","Forest Park Public Library","XBR","https://catalog.swanlibraries.net/fps","January",2014,"104","fps",5401,5329,993,87,1,11811,0.00591838728832032,"FPS Forest Park",15,4,20,8,0,4,3,9,5,9,1,1,0,5,0,16,3,12,0,6,2,50,4,0,0,0,30,2,9,3,18,6,8,0,16,1,8,4,3,1,67,4,5,0,24,5,38,2,21,6,0,0,11,1,0,0,24,2,0,12,2,14,2,6,0,16,4,10,2,12,1,30,3,62,1,1,0,20,3,7,0,10,1,2,0,14,2,7,0,0,7,2,24,3,7,0,14,0,5,2,5,0,53,2,49,12,10,3,3,14,5,12,4,2,0,0,0,11,3,4,0,12,0,12,1,0,6,2,12,2,2,0,2,2,8,0,0,6,1,4,0,1,0,0,11,1,4,1,27,11,0,0,11,4,31,4,2,1,43,0,1220,,,,,,,,,,,"fps",1,0,0,1,245,82
"29","FRS","Frankfort Public Library District","XBR","https://catalog.swanlibraries.net/frs","January",2014,"245","frs",8431,7864,1424,207,1,17927,0.00898306061448805,"FRS Frankfort",24,11,43,15,0,9,5,35,6,31,16,5,1,12,2,21,5,26,4,17,0,82,15,0,0,0,58,3,10,7,35,13,13,3,33,7,16,10,11,6,149,14,11,2,21,19,83,9,24,12,0,0,24,15,40,5,0,0,0,20,2,22,4,4,0,52,19,22,6,26,4,71,14,121,16,11,0,42,12,30,4,20,3,0,0,19,1,19,7,0,9,6,42,14,4,0,20,3,9,1,11,8,124,20,91,38,26,5,4,40,12,40,20,11,1,0,0,22,8,3,2,24,3,16,2,0,12,9,40,10,6,1,14,6,23,1,0,16,3,2,5,5,1,0,20,18,7,4,56,52,0,1,20,9,70,12,4,2,84,34,2795,,,,,,,,,,,,,,,,710,91
"30","GAS","Glenwood-Lynwood Public Library District -- Bookmobile","XBR","https://catalog.swanlibraries.net/gws","January",2014,,"gas",46,51,5,0,0,102,5.1111294844524e-05,"GAS GWS bookmobile",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30,,,,,,,,,,,,,,,,49,
"31","GPS","Grande Prairie Public Library District","XBR","https://catalog.swanlibraries.net/gps","January",2014,"149","gps",3826,3553,609,129,1,8118,0.00406785776027299,"GPS Grande Prairie",8,1,25,5,0,4,1,9,5,18,7,0,0,3,0,32,0,7,0,7,0,37,2,0,0,0,52,1,4,2,21,3,2,2,15,0,6,4,4,1,67,4,8,1,19,5,30,3,12,4,0,0,9,8,26,4,23,9,0,0,0,15,1,5,0,17,5,5,4,19,4,46,1,73,7,2,1,25,7,15,2,5,2,0,0,8,0,7,0,1,11,0,40,6,2,1,6,0,3,1,6,3,62,6,71,16,9,2,2,17,1,8,6,1,0,0,1,9,3,5,0,7,2,4,0,0,8,11,6,2,4,0,8,2,11,1,0,6,1,1,0,5,0,0,11,2,2,1,28,15,0,0,7,2,43,2,1,0,46,9,1343,,,,,,,,,,,,,,,,326,72
"32","GWS","Glenwood-Lynwood Public Library District","XBR","https://catalog.swanlibraries.net/gws","January",2014,"146","gws",1168,1105,303,18,0,2594,0.00129983038065387,"GWS Glenwood-Lynwood",14,0,11,7,0,1,1,18,3,9,1,3,2,3,1,16,1,5,1,10,3,28,1,0,0,0,33,0,3,2,12,2,4,2,11,1,2,2,3,2,44,7,9,3,14,2,25,1,6,2,0,0,12,1,7,3,17,1,0,10,3,0,0,7,0,14,5,4,1,12,2,28,4,42,4,2,0,15,2,9,1,6,3,0,0,6,0,2,1,1,7,0,20,4,4,0,11,1,3,1,8,2,43,3,53,9,4,1,6,18,2,6,1,2,1,2,2,7,1,2,0,7,0,6,0,0,6,2,9,1,1,0,3,1,8,0,0,4,3,4,0,2,0,0,7,1,0,0,15,10,0,0,3,1,22,2,2,1,30,3,934,,,,,,,,,,,"gws",92,0,0,92,150,56
"33","HAS","Harvey Public Library District","XBR","https://catalog.swanlibraries.net/has","January",2014,"11","has",1344,1361,231,29,0,2965,0.00148573518837268,"HAS Harvey",1,0,3,9,0,0,0,2,0,1,3,1,0,0,0,5,0,0,0,2,0,5,0,0,0,0,13,1,0,0,2,0,0,0,1,7,1,0,0,0,9,1,2,0,1,3,3,0,1,2,0,0,1,0,0,0,2,1,0,2,0,1,0,0,0,1,0,1,0,5,0,6,0,8,0,1,0,1,0,1,0,2,0,0,0,1,0,2,0,1,1,0,8,0,1,0,3,1,0,0,0,0,8,0,6,0,1,0,2,3,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,2,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,7,1,0,0,3,0,4,0,0,0,5,0,187,,,,,,,,,,,"has",2,0,0,2,200,61
"34","HDS","Hinsdale Public Library","XBR","https://catalog.swanlibraries.net/hds","January",2014,"128","hds",7261,7259,1937,300,1,16758,0.00839728508827973,"HDS Hinsdale",35,5,29,11,0,18,2,29,17,17,7,9,4,14,4,10,3,17,2,3,3,57,6,0,0,0,42,6,5,5,30,10,12,7,31,4,10,6,13,6,109,23,7,1,28,14,49,11,23,15,0,0,37,3,20,5,38,2,0,17,7,18,3,9,5,0,0,10,1,21,5,62,12,100,24,9,2,56,18,32,8,19,6,1,0,11,4,13,5,0,9,4,31,11,2,0,15,12,11,4,7,5,109,11,120,27,16,9,7,27,9,26,13,10,3,1,1,10,8,1,1,19,7,11,3,0,8,8,31,6,3,2,10,4,19,1,0,11,7,3,0,1,1,0,26,5,6,1,46,39,0,1,14,9,46,11,5,3,64,22,2325,,,,,,,,,,,"hds",34,0,122,156,370,69
"35","HKS","Hodgkins Public Library District","XBR","https://catalog.swanlibraries.net/hks","January",2014,"30","hks",1566,1482,455,61,0,3564,0.00178588877280278,"HKS Hodgkins",6,1,8,10,0,3,0,4,3,1,1,0,0,1,1,3,0,2,1,0,0,11,6,0,0,0,9,1,3,1,7,1,1,0,7,1,2,2,1,1,28,2,3,1,0,0,11,0,5,3,0,0,3,0,2,3,6,2,0,2,1,2,3,1,0,8,1,0,0,0,3,7,3,13,4,0,2,3,0,6,2,1,1,0,0,2,0,4,1,0,0,0,4,5,1,0,6,1,1,0,2,0,17,2,20,8,0,1,0,0,1,5,2,1,0,0,1,1,3,0,0,1,1,4,0,0,0,1,4,2,1,2,3,1,2,1,0,1,1,3,0,1,1,0,1,0,0,0,7,6,0,0,2,0,11,0,3,0,11,6,397,,,,,,,,,,,,,,,,5,8
"36","HSS","Hillside Public Library","XBR","https://catalog.swanlibraries.net/hss","January",2014,"149","hss",3394,3285,421,50,0,7150,0.00358280155037594,"HSS Hillside",0,1,3,2,0,2,1,3,1,12,2,1,0,1,0,6,1,3,1,4,0,21,0,0,0,0,20,0,1,1,4,2,1,1,5,3,4,0,2,0,22,2,4,1,9,4,8,3,5,2,0,0,4,1,5,1,7,1,0,7,0,5,1,3,2,7,2,1,1,0,0,13,1,16,4,1,1,7,0,5,0,8,0,0,0,5,0,4,0,0,1,1,5,3,0,0,10,0,0,1,2,3,20,4,14,3,3,1,1,2,3,4,3,2,1,0,0,3,0,0,0,5,1,2,0,0,2,1,1,2,0,0,3,0,5,1,0,0,0,1,0,1,0,0,4,4,1,1,5,5,0,0,3,2,10,5,0,0,14,3,454,,,,,,,,,,,"hss",40,0,0,40,383,17
"37","HWS","Homewood Public Library District","XBR","https://catalog.swanlibraries.net/hws","January",2014,"286","hws",12606,12218,3085,397,4,28310,0.014185889774985,"HWS Homewood",38,15,45,16,0,8,1,48,14,44,12,13,2,9,2,42,4,25,4,7,2,74,9,0,0,0,97,11,12,6,48,17,11,2,42,8,23,7,14,2,129,24,9,4,36,21,85,11,31,22,0,0,36,6,32,11,49,13,0,23,10,23,5,13,5,43,14,22,4,32,5,0,0,105,20,6,2,50,11,30,10,26,2,2,0,31,1,24,9,0,18,1,55,12,9,4,28,9,11,8,19,2,147,19,127,26,17,6,11,55,3,31,10,4,4,1,2,19,14,1,0,25,7,12,3,0,19,3,33,14,6,0,13,6,24,3,0,19,11,3,5,7,1,0,30,7,6,2,75,37,0,0,32,8,95,10,6,5,106,25,3112,,,,,,,,,,,,,,,,476,64
"38","INS","Indian Prairie Public Library District","XBR","https://catalog.swanlibraries.net/ins","January",2014,"500","ins",31355,29485,4946,529,3,66318,0.0332313612892072,"INS Indian Prairie",58,14,54,21,0,17,3,58,21,45,5,10,2,16,4,36,4,44,2,15,0,156,13,0,0,0,110,20,16,5,64,19,21,9,75,10,24,11,20,8,222,33,19,3,53,35,118,13,58,16,0,0,67,10,55,16,71,20,0,50,7,29,7,21,4,101,20,23,6,36,6,95,12,0,0,7,4,91,17,73,7,34,3,2,0,49,3,23,4,0,28,8,77,19,12,0,38,9,23,12,20,10,277,25,200,57,47,10,6,71,9,44,34,11,2,4,0,25,18,1,1,50,12,15,5,0,32,14,60,22,8,3,28,3,44,6,0,21,7,12,3,17,1,0,47,17,7,2,93,56,0,2,42,5,132,18,7,6,165,41,4654,,,,,,,,,,,,,,,,464,125
"39","JDS","Justice Public Library District","XBR","https://catalog.swanlibraries.net/jds","January",2014,"11","jds",616,529,139,19,0,1303,0.000652921737082497,"JDS Justice",3,1,8,0,0,0,0,4,1,2,0,0,0,0,1,2,0,1,0,1,0,5,0,0,0,0,9,0,0,1,3,1,0,0,5,0,0,0,2,0,13,2,2,0,2,0,3,0,5,1,0,0,3,0,5,0,10,3,0,3,0,0,0,2,0,5,0,1,0,1,0,8,1,3,3,0,0,4,3,2,1,1,0,0,0,1,0,3,0,0,2,1,4,1,0,0,2,1,0,0,0,0,13,1,4,0,1,0,1,3,0,2,0,0,0,0,0,2,0,1,0,0,1,1,0,0,2,0,1,2,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,3,1,0,6,0,0,0,4,0,4,3,1,0,7,4,226,,,,,,,,,,,,,,,,82,36
"40","LGS","LaGrange Public Library","XBR","https://catalog.swanlibraries.net/lgs","January",2014,"199","lgs",7317,7240,2073,232,0,16862,0.00844939856537611,"LGS La Grange",33,10,39,17,0,5,1,26,11,29,8,8,8,9,6,20,6,24,8,13,3,61,5,0,0,0,52,6,10,13,28,18,10,8,38,7,15,11,5,8,123,22,9,4,31,12,55,14,31,12,0,0,20,7,27,10,56,18,0,23,4,14,4,10,9,52,25,20,8,27,7,56,13,121,28,6,4,0,0,42,18,32,3,1,0,16,0,14,8,0,11,7,42,19,5,0,14,5,3,7,1,9,115,13,122,39,34,14,10,26,13,20,14,10,4,1,0,19,13,2,3,21,9,11,1,0,11,3,31,9,1,4,13,9,18,5,0,12,2,8,2,6,0,0,46,29,8,2,69,30,0,0,26,6,47,15,3,4,87,28,2766,,,,,,,,,,,"lgs",85,0,0,85,540,34
"41","LPS","LaGrange Park Public Library District","XBR","https://catalog.swanlibraries.net/lps","January",2014,"37","lps",5760,5423,1485,171,1,12840,0.0064340100568989,"LPS La Grange Park",23,4,27,8,0,8,3,34,9,41,4,11,1,12,2,15,2,26,4,9,1,62,4,0,0,0,40,1,16,2,40,4,11,2,39,2,10,7,9,3,120,11,7,0,24,10,52,10,21,4,0,0,39,5,35,6,38,8,0,14,0,14,4,8,0,48,17,12,2,30,0,50,3,90,16,7,1,41,10,0,0,25,1,1,0,27,2,16,3,0,15,1,34,3,3,0,21,0,9,3,6,1,121,2,98,16,18,8,3,31,2,35,4,6,0,0,0,15,2,0,0,18,2,10,4,0,14,1,35,5,5,0,19,5,15,1,0,18,7,3,0,5,1,0,26,3,3,1,59,13,0,0,18,3,62,4,8,1,69,14,2237,,,,,,,,,,,,,,,,428,34
"42","LSS","Lansing Public Library","XBR","https://swanlibs.ent.sirsi.net/client/en_US/lss/","January",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
"43","LYS","Lyons Public Library","XBR","https://catalog.swanlibraries.net/lys","January",2014,"142","lys",2770,2616,258,117,2,5763,0.0028877881587156,"LYS Lyons",7,0,8,2,0,1,1,11,1,5,2,7,0,1,0,3,0,3,0,1,1,22,2,0,0,0,8,1,5,4,7,2,0,3,6,0,3,0,1,1,16,3,3,1,2,1,12,3,3,6,0,0,6,1,7,6,10,2,0,4,2,5,0,4,0,7,4,1,0,7,1,12,3,18,2,1,0,8,3,9,2,0,0,0,0,3,0,2,3,0,2,0,8,0,1,0,4,0,2,1,3,1,25,4,15,4,2,3,2,10,1,3,4,2,1,0,0,6,5,0,0,4,3,1,1,0,2,2,2,0,1,0,6,3,1,0,0,3,2,1,1,0,0,0,4,2,2,0,10,8,0,0,4,1,10,2,2,3,15,4,511,,,,,,,,,,,,,,,,223,31
"44","MAS","The Morton Arboretum -- Sterling Morton Library","XBR","https://catalog.swanlibraries.net/mas","January",2014,"38","mas",199,180,60,3,0,442,0.000221482277659604,"MAS Morton Arboretum",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4,46,,,,,,,,,,,"mas",138,0,0,138,737,8
"45","MCS","McCook Public Library District","XBR","https://catalog.swanlibraries.net/mcs","January",2014,"3","mcs",1079,991,133,152,7,2362,0.00118357723943888,"MCS McCook",0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,2,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,49,,,,,,,,,,,,,,,,14,1
"46","MDS","Midlothian Public Library","XBR","https://catalog.swanlibraries.net/mds","January",2014,"183","mds",3034,2873,420,26,0,6353,0.00318343192301236,"MDS Midlothian",12,2,8,5,0,2,0,6,4,5,2,3,0,0,1,6,0,5,0,1,1,23,0,0,0,0,18,2,3,1,9,3,0,1,5,0,6,1,4,3,33,4,1,0,7,11,10,1,9,1,0,0,9,0,5,0,11,3,0,4,0,6,1,1,0,21,2,6,0,8,0,14,4,15,4,1,0,7,1,11,0,7,1,0,0,8,1,0,0,0,0,0,15,3,0,0,9,2,2,0,6,1,26,5,26,7,3,2,2,6,1,10,1,0,0,0,0,7,0,0,0,2,3,2,1,0,4,0,9,0,0,0,5,0,2,1,0,4,3,0,0,0,0,0,8,6,3,0,20,10,0,0,5,0,9,4,4,0,34,3,646,,,,,,,,,,,"mds",18,0,0,18,741,30
"47","MKS","Markham Public Library -- Bradford Anderson Oglesby Library","XBR","https://catalog.swanlibraries.net/mks","January",2014,"24","mks",229,250,59,0,0,538,0.000269587025748568,"MKS Markham",2,0,3,0,0,1,0,5,2,5,1,1,0,3,0,4,0,0,0,2,0,6,0,0,0,0,4,4,0,0,4,2,0,0,2,0,0,0,1,0,6,0,1,0,0,1,3,1,3,1,0,0,2,1,3,0,3,0,0,4,0,3,0,1,0,4,0,0,0,2,0,6,1,7,4,0,0,2,0,0,1,3,0,0,0,2,0,1,0,0,0,0,8,6,1,0,1,0,2,0,1,1,17,3,7,2,1,1,0,4,0,0,0,0,0,0,0,2,0,0,0,5,1,1,0,0,2,0,1,2,0,0,0,0,3,0,0,2,0,1,0,0,0,0,1,0,0,0,5,6,0,0,1,1,5,0,0,0,5,2,219,,,,,,,,,,,,,,,,26,25
"48","MPS","Melrose Park Public Library","XBR","https://catalog.swanlibraries.net/mps","January",2014,"132","mps",762,706,296,7,0,1771,0.000887432384016195,"MPS Melrose Park",6,11,8,3,0,2,1,10,5,18,4,4,0,1,0,4,1,7,1,4,0,16,3,0,0,0,24,1,6,2,14,6,0,4,6,3,5,2,1,0,21,4,1,0,8,11,14,3,7,2,0,0,10,3,4,5,8,5,0,7,4,8,0,3,0,12,0,2,0,7,2,11,1,17,2,2,1,4,3,6,1,5,0,0,0,8,1,3,3,0,0,0,13,8,0,0,10,3,2,3,1,3,31,4,15,10,8,3,0,8,5,7,2,1,0,0,0,4,1,1,0,6,3,2,1,0,4,15,3,4,1,0,4,0,5,1,0,1,3,3,4,2,0,0,9,2,0,1,8,11,0,0,5,1,27,16,1,1,15,7,711,,,,,,,,,,,,,,,,216,59
"49","MTS","Matteson Area Public Library District","XBR","https://catalog.swanlibraries.net/mts","January",2014,"213","mts",5524,5275,1485,100,1,12385,0.00620601359460225,"MTS Matteson",10,5,19,7,0,5,0,13,7,19,4,4,0,6,0,23,1,8,0,3,0,48,2,0,0,0,44,4,7,1,20,5,3,0,17,6,10,5,4,1,67,3,10,0,16,8,36,1,20,4,0,0,13,1,20,3,22,4,0,17,2,12,0,3,1,19,2,7,1,13,0,45,8,64,8,2,0,23,1,12,0,13,0,0,0,13,1,9,1,0,12,1,0,0,6,0,13,3,4,2,6,2,74,1,61,9,14,3,5,18,2,19,6,2,0,0,0,7,3,4,0,9,3,4,3,0,11,2,14,6,3,0,1,1,21,0,0,6,3,3,0,0,1,0,12,6,0,0,32,17,0,0,9,4,31,4,1,2,62,9,1373,,,,,,,,,,,,,,,,482,57
"50","MWS","Maywood Public Library District","XBR","https://catalog.swanlibraries.net/mws","January",2014,"13","mws",779,727,211,30,1,1748,0.000875907288119881,"MWS Maywood",3,1,2,2,0,0,0,1,2,2,1,2,0,2,0,13,1,0,0,3,0,5,0,0,0,0,17,0,2,0,5,0,1,0,4,0,2,0,0,0,7,1,0,0,0,1,6,1,5,0,0,0,2,0,4,1,4,0,0,4,0,1,0,1,0,2,1,1,0,5,0,4,2,5,3,0,0,1,1,0,0,1,0,0,0,2,0,2,1,0,0,0,9,2,0,0,3,0,0,0,3,0,13,1,9,2,1,0,1,4,0,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,1,0,2,1,0,1,1,0,5,0,0,1,0,0,0,1,0,0,3,2,1,0,2,2,0,0,2,1,2,0,0,0,4,4,231,,,,,,,,,,,,,,,,53,20
"51","NLS","Northlake Public Library District","XBR","https://catalog.swanlibraries.net/nls","January",2014,"35","nls",5531,5100,1143,108,3,11885,0.00595546803163889,"NLS Northlake",12,2,14,2,0,4,4,18,6,15,3,2,0,1,2,10,2,13,0,4,1,34,1,0,0,0,22,0,7,2,26,6,5,0,15,2,7,0,3,2,77,5,1,1,11,18,38,3,13,2,0,0,9,3,7,5,16,5,0,9,0,5,0,8,1,13,3,6,0,8,2,25,4,39,7,4,1,29,6,18,1,12,2,1,0,6,1,13,0,0,12,0,13,9,2,1,0,0,1,0,1,1,57,7,51,18,8,2,0,24,2,7,4,0,0,2,0,10,1,3,0,10,0,8,0,0,3,6,13,5,1,0,6,1,7,0,0,8,1,0,1,2,2,0,8,1,1,0,31,10,0,0,7,3,35,4,0,0,43,11,1149,,,,,,,,,,,,,,,,116,83
