"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","czs","czsj","dgs","dgsj","dos","dosj","ehs","ehsj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gas","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mls","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ors","orsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rosj","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","bzsj","mjs","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"430","CHS","Chicago Heights Public Library","XBR","https://catalog.swanlibraries.net/chs","June",2012,50,"chs",2369,2230,516,68,0,5183,0.0017438671928886,"CHS Chicago Heights",6,0,17,4,0,2,1,13,2,12,4,3,0,3,0,11,0,5,0,6,1,18,1,0,0,0,16,1,0,0,15,2,4,1,13,2,4,1,2,0,,,30,2,4,1,27,1,4,7,28,4,13,0,0,0,11,0,6,2,15,1,0,12,1,4,0,7,0,8,2,3,1,13,0,25,3,20,2,3,0,6,1,6,1,4,0,0,0,7,0,8,1,1,0,14,1,11,0,1,0,10,0,1,0,3,2,16,1,36,6,14,3,2,2,2,13,2,7,0,1,0,1,1,8,1,6,0,8,2,1,0,0,1,10,0,5,3,1,2,5,0,4,0,0,7,0,4,1,3,0,0,3,0,2,1,15,3,0,0,8,0,24,2,1,0,22,1,769,,,"chs",5,0,0,5,175,138
"431","CIS","Cicero Public Library","XBR","https://catalog.swanlibraries.net/cis","June",2012,137,"cis",9249,9224,1350,182,1,20006,0.00673119951011564,"CIS Cicero",9,5,31,19,0,4,4,17,22,36,24,14,4,2,1,18,8,16,3,17,2,46,9,0,0,0,34,10,10,4,0,0,5,3,14,5,16,6,5,0,,,75,12,8,6,103,39,15,30,45,6,17,13,0,0,31,7,21,17,20,18,0,11,5,25,2,15,2,26,5,12,2,23,2,44,13,60,33,1,0,30,14,20,8,4,1,1,0,13,4,13,2,1,2,19,6,25,13,5,0,25,3,6,10,10,1,76,8,116,32,42,7,7,1,4,26,4,20,6,5,3,2,1,16,4,1,3,21,10,7,9,0,0,9,10,11,8,4,2,25,1,10,4,0,11,6,4,1,8,0,0,12,9,2,1,32,29,0,1,11,12,67,11,1,4,75,15,2250,,,,,,,,607,468
"432","CNS","Clarendon Hills Public Library","XBR","https://catalog.swanlibraries.net/cns","June",2012,518,"cns",2189,1926,331,24,0,4470,0.00150397189894116,"CNS Clarendon Hills",9,2,19,2,0,3,2,13,2,10,3,6,1,4,0,4,1,6,4,3,0,13,5,0,0,0,18,3,5,1,13,4,0,0,10,2,6,0,4,1,,,43,5,3,1,41,13,12,7,32,5,7,7,0,0,11,3,14,0,20,2,0,10,3,6,1,5,0,14,3,5,4,5,0,17,6,30,9,1,0,11,3,12,3,6,0,0,0,2,1,8,2,0,3,3,0,13,4,1,0,4,7,3,1,4,1,25,4,36,12,15,3,9,1,4,9,3,13,1,2,1,0,0,5,5,1,0,7,1,6,0,0,0,3,0,14,6,0,0,4,2,2,1,0,10,2,0,3,0,1,0,16,3,0,0,15,5,0,0,4,0,23,1,0,1,25,4,924,,,,,,,,660,48
"433","CRS","Chicago Ridge Public Library","XBR","https://catalog.swanlibraries.net/crs","June",2012,423,"crs",4666,4512,814,127,1,10120,0.00340496546247977,"CRS Chicago Ridge",16,2,20,6,0,3,1,13,2,14,3,3,0,4,2,12,1,17,0,6,1,28,2,0,0,0,26,7,11,1,13,4,2,1,0,0,5,1,6,2,,,58,9,4,1,63,10,8,5,25,8,13,1,0,0,18,1,19,3,14,4,0,8,1,8,2,6,1,15,3,5,1,15,4,27,3,47,8,1,0,11,4,13,4,5,1,0,0,7,2,5,0,0,1,4,3,12,3,1,0,15,1,3,1,5,0,44,4,39,8,21,2,7,1,2,11,4,14,5,0,0,0,0,13,0,0,0,2,2,6,0,0,0,8,3,11,5,2,0,5,0,8,1,0,8,6,5,1,3,0,0,8,3,4,0,11,8,0,0,5,2,16,5,4,0,32,7,1111,,,"crs",97,0,0,97,539,70
"434","CTS","Crete Public Library District","XBR","https://catalog.swanlibraries.net/cts","June",2012,129,"cts",4825,4395,1272,95,0,10587,0.00356209183312978,"CTS Crete",18,6,26,10,0,7,2,14,19,17,9,3,3,10,4,16,5,17,1,7,4,33,6,0,0,0,21,3,12,4,33,4,6,6,27,2,0,0,5,2,,,84,15,15,4,90,32,19,13,30,4,21,5,0,0,19,5,23,13,17,10,0,18,3,17,4,7,0,31,7,17,5,14,1,48,9,42,20,1,2,21,12,22,2,11,1,2,0,10,2,23,3,0,1,7,5,20,8,0,0,12,8,5,6,9,4,59,14,73,16,38,10,9,8,4,21,4,15,11,3,3,1,2,16,5,1,3,23,9,3,3,0,0,9,4,20,10,4,1,10,3,8,0,0,10,4,3,2,2,0,0,14,15,3,0,26,21,0,0,8,3,34,9,1,9,73,13,1894,,,"cts",271,0,0,271,3811,88
"435","CWS","Crestwood Public Library District","XBR","https://catalog.swanlibraries.net/cws","June",2012,7,"cws",2216,2011,402,23,0,4652,0.00156520744381975,"CWS Crestwood",11,1,10,4,0,3,1,8,1,6,4,1,1,3,0,2,0,1,0,2,0,3,1,0,0,0,13,0,1,1,10,2,2,3,8,0,7,0,0,0,,,25,5,3,2,33,4,5,2,10,1,8,0,0,0,12,2,13,1,5,1,0,4,2,4,0,0,0,8,2,5,0,2,0,9,2,15,1,0,1,15,2,6,1,4,0,0,0,1,0,8,0,0,0,1,3,10,0,0,0,4,0,3,1,2,1,24,1,24,0,12,0,2,0,0,7,0,5,2,1,0,2,1,1,3,0,0,5,0,2,0,0,0,3,0,4,1,0,1,1,2,5,0,0,2,1,2,1,1,0,0,10,5,1,0,9,5,0,0,3,3,10,2,8,2,24,1,558,,,,,,,,186,41
"436","DGS","Downers Grove Public Library","XBR","https://catalog.swanlibraries.net/dgs","June",2012,792,"dgs",37946,35577,4549,952,10,79034,0.0265917035930461,"DGS Downers Grove",102,17,113,27,0,39,8,88,29,99,35,22,2,37,11,51,14,68,12,27,6,175,13,0,0,0,151,11,33,15,111,24,39,16,101,14,68,15,37,11,,,0,0,37,14,441,109,69,61,209,22,143,33,0,0,85,12,97,27,90,26,0,74,14,40,6,39,7,135,28,32,10,79,10,187,39,356,36,19,2,138,22,89,16,42,10,0,0,50,5,60,9,5,7,49,9,123,41,19,0,80,8,29,19,34,3,260,30,425,82,161,25,68,20,15,118,10,95,23,33,5,2,2,92,31,8,3,54,9,29,9,0,0,29,19,101,25,15,5,30,12,52,8,0,35,16,26,7,15,3,0,83,17,10,2,140,61,0,2,48,14,189,22,18,11,266,44,8030,,,,,,,,1430,272
"437","DOS","Dolton Public Library District","XBR","https://catalog.swanlibraries.net/dos","June",2012,25,"dos",2063,2042,574,55,0,4734,0.0015927970849189,"DOS Dolton",6,1,8,1,0,1,0,8,3,11,2,2,0,2,0,9,1,4,0,3,1,15,0,0,0,0,7,0,3,0,10,6,1,0,5,1,5,1,0,4,,,24,0,0,0,25,4,6,2,7,2,13,1,0,0,4,1,5,0,5,1,0,18,2,2,0,6,0,3,1,1,0,3,0,15,0,17,0,0,0,4,1,3,4,1,0,0,0,6,0,6,0,0,1,4,0,21,1,4,0,6,2,2,1,3,0,13,0,22,1,12,1,5,0,2,9,0,5,0,0,0,2,0,6,2,2,0,3,1,1,0,0,0,3,1,7,1,1,0,5,1,1,1,0,7,0,0,0,2,0,0,7,1,0,0,6,3,0,0,4,3,16,1,0,2,19,0,538,,,,,,,,215,116
"438","EPS","Elmwood Park Public Library","XBR","https://catalog.swanlibraries.net/eps","June",2012,557,"eps",2816,2739,705,56,0,6316,0.00212507528270971,"EPS Elmwood Park",29,5,28,14,0,10,4,29,24,22,12,10,2,9,0,23,1,10,2,12,2,54,15,0,0,0,47,10,10,7,25,12,8,3,35,4,15,6,13,2,,,115,12,17,2,112,49,0,0,74,9,23,11,0,0,24,10,24,6,29,10,0,15,7,14,4,19,4,35,11,7,3,24,5,65,13,85,12,0,0,43,5,28,6,15,2,1,0,22,1,16,2,1,1,17,3,38,23,10,0,19,8,2,5,10,2,89,7,136,25,53,5,22,6,2,46,4,25,14,4,2,0,0,25,13,1,1,19,5,10,6,1,0,8,5,24,5,1,2,20,8,14,4,0,12,5,6,0,6,0,0,20,4,3,0,45,28,0,2,13,6,72,8,7,2,70,17,2582,,,,,,,,564,131
"439","ESS","Eisenhower Public Library District","XBR","https://catalog.swanlibraries.net/ess","June",2012,135,"ess",13825,13003,3549,787,2,31166,0.0104860823719016,"ESS Eisenhower",22,8,32,10,0,11,2,39,11,31,8,12,2,6,4,35,6,23,4,7,4,54,5,0,0,0,64,5,8,3,38,13,8,7,31,5,17,6,5,5,,,122,8,12,2,166,42,33,44,0,0,45,12,0,0,43,5,31,7,39,13,0,23,8,24,1,22,0,43,15,14,3,25,4,84,12,112,17,8,1,49,14,30,4,10,4,0,0,15,5,19,3,0,0,23,3,30,6,6,0,20,4,4,7,14,3,87,8,111,32,66,8,15,8,3,41,5,36,8,7,0,2,0,17,13,1,1,19,5,14,2,0,0,20,9,26,7,2,1,12,2,14,1,0,22,4,5,1,5,0,0,28,5,4,1,41,19,0,2,15,3,55,4,9,5,101,23,2819,,,,,,,,461,101
"440","EVS","Evergreen Park Public Library","XBR","https://catalog.swanlibraries.net/evs","June",2012,540,"evs",5512,5208,660,154,0,11534,0.00388071854192111,"EVS Evergreen Park",21,6,17,30,0,6,1,19,9,23,10,3,5,6,1,12,4,11,2,7,0,26,6,0,0,0,33,4,6,4,26,6,11,5,24,7,8,4,5,5,,,70,15,8,2,83,25,9,19,47,2,0,0,0,0,16,5,13,10,24,8,0,8,6,10,3,8,3,24,9,2,2,13,2,24,6,53,14,4,1,27,9,10,1,9,1,0,0,6,2,8,3,3,0,8,4,25,16,3,0,16,3,3,7,3,4,58,12,84,22,30,12,13,4,2,24,3,8,9,4,1,0,0,15,5,1,1,8,1,5,1,0,1,6,10,22,4,3,1,6,5,6,1,0,5,4,1,2,4,0,0,26,4,1,3,23,10,0,0,15,6,37,4,2,3,65,10,1705,,,,,,,,863,101
"441","FMS","Flossmoor Public Library","XBR","https://catalog.swanlibraries.net/fms","June",2012,627,"fms",8808,7924,1198,118,1,18049,0.00607274917315191,"FMS Flossmoor",25,7,28,1,0,13,0,19,6,20,2,12,0,6,1,11,0,22,1,11,3,40,5,0,0,0,54,2,10,5,30,3,6,2,37,2,19,3,6,2,,,77,10,6,0,126,19,17,7,37,2,35,5,0,0,0,0,23,4,20,6,0,17,1,23,2,6,2,27,5,3,3,17,1,47,11,91,4,5,0,30,2,20,1,6,1,0,0,12,0,16,0,1,0,14,1,34,5,5,0,21,1,9,1,10,1,62,3,103,8,37,8,22,0,2,21,3,20,4,7,2,4,1,10,4,0,0,16,1,12,0,1,0,13,1,28,4,2,1,7,2,9,0,0,9,4,5,1,3,2,0,24,1,4,0,31,10,0,0,8,2,33,4,4,3,43,10,1883,,,"fms",5,0,0,5,1024,54
"442","FPD","Franklin Park Public Library District","XGV","http://lnco.ent.sirsi.net/client/franklinpark","June",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
"443","FPS","Forest Park Public Library","XBR","https://catalog.swanlibraries.net/fps","June",2012,79,"fps",7168,6761,1480,99,1,15509,0.00521814321715403,"FPS Forest Park",12,4,25,5,0,9,0,25,6,12,3,11,0,5,1,12,1,15,1,9,1,47,6,0,0,0,26,5,11,3,15,4,6,3,25,3,4,5,4,0,,,59,7,8,0,66,10,23,8,38,4,22,7,0,0,28,2,0,0,26,2,0,16,2,8,0,19,1,23,6,2,0,3,1,31,8,52,11,1,0,29,6,27,4,9,1,1,0,11,4,11,2,0,4,10,3,27,2,7,0,21,6,7,3,4,5,43,7,73,16,34,6,14,8,4,22,2,13,6,2,4,2,0,13,5,0,0,14,4,8,3,0,0,3,5,14,7,4,0,4,3,8,0,0,7,2,1,0,3,0,0,16,1,1,0,19,14,0,1,10,2,47,2,4,1,45,6,1555,,,,,,,,203,95
"444","FRS","Frankfort Public Library District","XBR","https://catalog.swanlibraries.net/frs","June",2012,549,"frs",9444,8858,1063,272,3,19640,0.00660805550228287,"FRS Frankfort",34,16,41,25,0,25,3,43,10,37,14,8,5,16,5,21,4,29,5,17,2,92,6,0,0,0,66,11,21,4,39,16,9,4,54,5,23,6,20,6,,,141,22,19,3,174,45,20,16,80,10,56,25,4,51,38,7,44,6,0,0,0,34,5,28,3,23,1,57,17,13,7,45,2,87,16,134,19,6,3,44,19,37,3,13,1,2,0,29,2,25,1,0,2,22,6,48,19,9,1,37,6,13,6,3,4,126,19,121,29,68,12,18,10,7,59,2,44,12,10,1,4,0,30,9,0,0,24,6,10,1,0,0,18,6,32,13,1,3,18,11,34,4,0,19,11,7,5,6,3,0,27,16,7,2,65,31,0,2,22,4,84,8,14,8,94,16,3568,,,,,,,,635,131
"445","GAS","Glenwood-Lynwood Public Library District -- Bookmobile","XBR","https://catalog.swanlibraries.net/gws","June",2012,,"gas",150,98,4,0,0,252,8.47876775241998e-05,"GAS Glenwood-Lynwood bookmobile",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,,,,,,,,11,
"446","GPS","Grande Prairie Public Library District","XBR","https://catalog.swanlibraries.net/gps","June",2012,472,"gps",4912,4721,668,123,1,10425,0.00350758546900708,"GPS Grande Prairie",12,0,23,4,0,2,2,9,3,21,5,10,0,3,0,29,0,3,0,10,0,27,1,0,0,0,34,0,8,1,19,5,2,1,11,0,6,9,11,0,,,40,4,12,2,44,11,17,10,31,2,25,6,0,0,26,1,15,6,13,3,0,0,0,16,0,17,1,7,1,7,0,13,1,34,4,48,2,3,2,19,3,18,2,7,1,0,0,3,1,6,1,1,1,7,0,36,3,2,0,14,2,8,1,0,3,37,4,36,12,28,2,6,2,5,28,1,17,1,0,0,1,0,6,3,1,0,7,3,3,1,1,0,22,3,15,2,0,0,7,0,7,1,0,6,3,1,1,4,1,0,7,4,0,0,26,10,0,0,6,2,26,4,0,1,37,4,1239,,,,,,,,702,119
"447","GWS","Glenwood-Lynwood Public Library District","XBR","https://catalog.swanlibraries.net/gws","June",2012,141,"gws",1602,1431,310,15,0,3358,0.00112982944891374,"GWS Glenwood-Lynwood",22,0,17,6,0,4,1,15,6,6,10,15,1,1,0,15,4,8,1,7,0,20,1,0,0,0,36,1,11,1,14,3,3,0,15,4,12,2,2,0,,,37,3,9,3,45,13,6,10,29,4,24,3,0,0,14,19,10,1,18,4,2,20,4,0,0,12,0,19,3,3,0,10,2,40,6,38,5,3,0,9,4,10,0,1,0,1,0,7,0,9,1,0,0,12,0,29,3,9,0,10,4,4,0,6,0,37,1,32,8,26,4,1,0,5,22,0,6,2,0,1,1,0,10,4,1,1,8,1,6,0,0,0,7,6,8,2,0,1,6,3,8,1,0,0,2,2,0,3,0,0,6,6,1,0,14,4,0,0,6,1,18,2,0,1,37,6,1130,,,"gws",33,0,0,33,328,99
"448","HAS","Harvey Public Library District","XBR","https://catalog.swanlibraries.net/has","June",2012,37,"has",2293,2183,340,54,0,4870,0.00163855551405894,"HAS Harvey",10,0,21,4,0,3,0,7,0,12,0,6,0,9,0,5,1,9,0,8,0,18,0,0,4,0,20,0,8,0,16,1,2,0,3,0,6,0,6,0,,,17,0,6,0,22,2,8,18,11,0,4,0,0,0,6,3,18,1,2,0,0,17,4,8,0,0,0,8,0,6,0,8,0,25,1,20,0,0,0,5,0,1,0,1,0,0,0,4,0,8,0,1,0,4,0,14,2,1,1,2,0,0,0,0,0,9,0,14,1,8,0,2,0,1,11,0,1,0,0,0,0,0,0,0,3,0,3,1,1,2,0,0,5,2,1,1,3,0,1,1,8,1,0,1,0,1,0,3,0,0,3,2,0,0,7,3,0,0,0,1,17,0,5,0,5,0,566,,,,,,,,267,94
"449","HDS","Hinsdale Public Library","XBR","https://catalog.swanlibraries.net/hds","June",2012,454,"hds",9800,9046,2085,269,3,21203,0.00713394097835559,"HDS Hinsdale",20,8,35,11,0,13,5,28,15,30,20,6,0,5,4,14,1,15,1,5,0,39,10,0,0,0,35,10,17,1,26,9,17,6,26,10,20,2,3,7,,,101,17,15,1,123,34,17,15,57,13,28,11,0,0,28,4,21,12,24,15,0,17,1,11,5,15,1,0,0,7,5,20,6,56,16,80,24,3,5,41,13,26,5,15,0,1,0,13,1,13,4,1,3,15,8,22,9,7,1,30,7,6,7,10,6,75,14,119,39,46,14,18,8,6,25,4,35,16,7,4,2,0,17,8,0,1,20,9,4,3,0,0,4,8,33,19,5,1,7,5,12,2,0,10,8,7,1,3,2,0,30,12,3,0,31,17,0,1,10,6,49,13,8,4,95,13,2459,,,"hds",87,0,219,306,819,114
"450","HKS","Hodgkins Public Library District","XBR","https://catalog.swanlibraries.net/hks","June",2012,31,"hks",2146,2056,656,87,0,4945,0.00166378994189352,"HKS Hodgkins",7,3,6,3,0,3,0,6,3,4,1,3,2,4,1,1,3,3,0,5,0,16,2,0,0,0,7,1,4,0,10,1,1,2,7,1,2,1,2,0,,,20,0,3,0,26,2,3,4,11,1,12,2,0,0,7,3,4,0,4,1,0,4,1,2,0,3,1,14,1,0,0,1,1,11,1,29,2,2,1,13,1,4,2,1,1,0,0,8,0,4,0,0,0,3,1,3,3,1,0,10,0,1,1,0,2,22,3,27,7,7,3,0,0,1,2,0,5,0,1,0,0,1,4,1,2,1,7,0,0,1,0,0,1,0,7,0,1,0,5,1,3,1,0,2,2,0,1,1,0,0,1,3,0,0,11,1,0,0,3,0,14,0,0,1,16,7,528,,,,,,,,9,20
"451","HSS","Hillside Public Library","XBR","https://catalog.swanlibraries.net/hss","June",2012,304,"hss",5069,4673,467,57,1,10267,0.00345442494103555,"HSS Hillside",14,2,8,5,0,4,1,12,5,9,3,3,1,2,0,11,1,7,1,3,1,18,3,0,0,0,11,4,3,0,17,2,1,2,10,2,4,3,4,0,,,33,1,9,1,63,11,9,7,13,0,6,6,0,0,11,3,6,4,4,4,0,7,3,2,1,3,0,8,2,8,0,0,0,15,7,29,8,4,1,12,3,5,2,3,1,0,0,5,0,6,0,1,1,9,4,15,2,2,0,9,1,1,5,2,1,31,1,41,7,6,2,11,1,1,7,0,5,0,0,0,1,1,4,4,0,0,6,3,8,1,0,0,7,5,8,2,0,0,2,4,6,1,0,8,2,1,1,0,1,0,8,1,0,0,11,6,0,0,5,1,16,7,1,3,17,4,825,,,"hss",37,0,0,37,800,36
"452","HWS","Homewood Public Library District","XBR","https://catalog.swanlibraries.net/hws","June",2012,550,"hws",16072,15150,2770,546,6,34544,0.0116226410015713,"HWS Homewood",47,11,56,16,0,13,2,36,9,33,14,20,0,19,4,25,3,21,4,17,4,77,19,0,0,0,82,13,20,6,33,6,16,8,63,7,18,6,15,4,,,179,19,25,5,150,30,37,15,90,15,39,24,0,0,50,11,33,7,67,9,0,43,7,26,6,29,0,51,16,20,6,29,3,0,0,157,14,16,3,63,15,42,6,24,0,2,0,24,2,21,1,2,3,22,6,63,13,5,0,36,7,11,13,6,3,112,8,155,26,85,12,24,8,9,60,6,44,14,6,4,0,0,33,15,3,0,38,7,10,0,0,0,17,6,56,8,4,0,19,8,25,1,0,20,5,12,3,6,0,0,33,17,3,1,67,21,0,1,17,3,95,5,7,4,119,23,3653,,,,,,,,1012,115
"453","INS","Indian Prairie Public Library District","XBR","https://catalog.swanlibraries.net/ins","June",2012,646,"ins",37169,35200,4704,694,6,77773,0.0261674287463873,"INS Indian Prairie",69,16,94,46,0,18,2,66,24,64,37,25,3,19,9,55,10,45,4,20,7,134,20,0,0,0,132,15,31,16,78,20,22,9,72,17,39,15,26,10,,,258,47,24,7,312,95,42,52,134,14,72,27,0,0,59,18,65,17,74,20,0,58,4,55,6,35,4,103,28,27,7,45,5,137,29,0,0,13,3,86,23,77,13,6,1,2,0,24,3,40,8,2,10,36,9,75,19,14,0,56,10,15,12,20,5,200,9,258,50,133,19,46,11,14,82,8,60,30,19,8,5,1,57,22,0,0,49,4,29,5,0,0,29,20,65,21,10,1,26,8,38,3,0,43,11,3,9,6,1,0,47,16,8,1,91,35,0,0,55,9,131,32,6,2,193,37,5827,,,,,,,,907,261
"454","JDS","Justice Public Library District","XBR","https://catalog.swanlibraries.net/jds","June",2012,19,"jds",890,922,225,18,0,2055,0.000691423322667582,"JDS Justice",1,0,4,0,0,1,1,3,0,0,2,2,0,0,0,4,0,3,0,2,0,5,1,0,0,0,6,1,0,0,2,3,1,0,5,1,1,1,0,0,,,16,1,2,1,20,2,0,1,11,3,4,13,0,0,6,1,4,0,4,1,0,3,1,4,0,2,0,6,0,1,0,1,0,4,1,22,0,0,0,5,0,0,1,3,0,0,0,1,0,4,1,0,1,0,1,6,1,2,0,1,2,2,1,1,0,13,0,15,2,4,1,0,1,1,3,0,0,3,0,0,1,0,1,2,0,0,2,0,0,0,0,0,6,0,3,0,0,0,1,0,0,0,0,4,0,4,2,1,0,0,4,0,0,0,5,0,0,0,1,0,7,2,1,0,13,0,321,,,,,,,,99,66
"455","LGS","LaGrange Public Library","XBR","https://catalog.swanlibraries.net/lgs","June",2012,545,"lgs",8886,8176,1624,161,2,18849,0.00634191640338747,"LGS La Grange",36,6,26,26,0,9,3,27,18,37,15,15,4,14,6,21,3,12,5,5,1,48,11,0,0,0,55,12,12,6,26,9,8,9,28,8,23,7,9,5,,,118,18,12,4,123,51,23,15,54,10,34,13,0,0,35,16,29,9,37,15,0,22,3,13,5,12,2,44,22,14,3,18,4,63,14,116,19,1,2,0,0,44,13,21,5,2,0,17,5,29,7,2,1,22,8,31,19,7,1,21,4,2,7,11,5,83,20,124,41,46,15,19,8,4,38,4,37,15,4,4,2,1,25,17,2,2,35,10,6,5,0,0,9,5,36,15,5,0,16,3,21,2,0,14,7,4,7,4,4,0,31,12,3,3,44,20,0,0,17,5,50,14,8,5,94,28,2895,,,,,,,,880,96
"456","LPS","LaGrange Park Public Library District","XBR","https://catalog.swanlibraries.net/lps","June",2012,534,"lps",7526,6891,1408,231,0,16056,0.00540218631082759,"LPS La Grange Park",28,2,25,11,0,9,1,31,8,23,9,6,1,19,7,10,2,29,2,2,1,50,6,0,0,0,34,6,23,2,35,9,12,3,31,5,20,5,8,8,,,95,9,7,3,114,38,17,17,44,7,24,6,0,0,35,9,24,13,31,12,0,12,1,16,2,13,3,47,4,6,1,13,3,45,5,86,12,3,1,43,16,0,0,9,0,1,0,16,2,8,2,0,0,17,5,28,10,8,0,21,2,7,3,10,6,87,11,80,12,38,5,17,6,4,23,1,29,6,6,1,3,0,17,5,0,0,18,1,10,1,0,0,6,2,34,9,2,0,14,2,11,2,0,10,2,1,4,1,1,0,30,3,2,0,39,24,0,0,16,5,47,10,8,3,68,9,2221,,,,,,,,862,84
"457","LSS","Lansing Public Library","XBR","https://swanlibs.ent.sirsi.net/client/en_US/lss/","June",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175
"458","LYS","Lyons Public Library","XBR","https://catalog.swanlibraries.net/lys","June",2012,560,"lys",3059,2864,321,32,0,6276,0.00211161692119793,"LYS Lyons",4,0,11,3,0,1,3,7,4,6,1,2,1,4,2,2,2,1,1,2,1,11,4,0,0,0,3,2,1,2,2,3,3,3,1,3,4,2,1,0,,,20,8,2,1,23,11,6,8,4,2,5,1,0,0,7,2,6,1,2,1,0,5,1,1,1,3,3,10,6,3,0,7,4,8,1,18,2,1,1,7,1,1,3,0,0,0,0,6,0,4,2,0,0,2,1,3,2,3,0,6,5,0,3,0,0,10,4,21,9,9,2,3,1,1,5,1,4,5,0,1,1,0,3,4,1,0,4,2,0,0,0,0,4,0,2,3,4,0,1,3,2,0,0,2,0,2,0,0,0,0,5,3,0,1,12,8,0,0,4,4,11,3,1,1,16,11,531,,,,,,,,9054,36
"459","MAS","The Morton Arboretum -- Sterling Morton Library","XBR","https://catalog.swanlibraries.net/mas","June",2012,9,"mas",156,176,71,2,0,405,0.00013626591030675,"MAS Morton Arboretum",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,,,"mas",223,0,0,223,72,10
"460","MCS","McCook Public Library District","XBR","https://catalog.swanlibraries.net/mcs","June",2012,27,"mcs",1287,1263,155,172,0,2877,0.000967992651734615,"MCS McCook",2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,,,3,0,0,0,1,1,1,0,1,0,3,0,0,0,4,0,3,0,1,0,0,1,0,2,0,2,0,2,0,0,2,0,1,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,1,2,2,2,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,3,0,1,0,6,2,94,,,,,,,,14,2
